Mni,M,Rp,Esn,rcsm,mcsm,max_LC,skew,CV_LC,mad,
0.3,5,1.0,1.5e+51,100,0.1,4.1096e+42,2.4552,0.68451,6.5652e+41
0.1,10,1.0,1.5e+51,100,0.1,1.1441e+42,1.8937,0.3727,7.1466e+40
0.2,10,1.0,1.5e+51,100,0.1,1.8993e+42,1.8364,0.54476,1.9474e+41
0.3,10,1.0,1.5e+51,100,0.1,2.6545e+42,1.8229,0.64196,3.0885e+41
0.1,1.4,5.0,1.5e+51,100,0.1,3.583e+42,2.8259,0.31127,2.3507e+40
0.2,1.4,5.0,1.5e+51,100,0.1,5.8475e+42,4.0312,0.50935,4.0836e+41
0.3,1.4,5.0,1.5e+51,100,0.1,8.1382e+42,4.1971,0.6668,8.0561e+41
0.1,5,5.0,1.5e+51,100,0.1,1.696e+42,2.3319,0.47598,2.2479e+41
0.2,5,5.0,1.5e+51,100,0.1,2.8613e+42,2.3658,0.68308,5.4055e+41
0.3,5,5.0,1.5e+51,100,0.1,4.0266e+42,2.3728,0.80098,8.5112e+41
0.1,10,5.0,1.5e+51,100,0.1,1.1039e+42,1.7797,0.46356,6.4799e+40
0.2,10,5.0,1.5e+51,100,0.1,1.8582e+42,1.791,0.62391,1.8292e+41
0.3,10,5.0,1.5e+51,100,0.1,2.6124e+42,1.7944,0.70917,2.9387e+41
0.1,1.4,10.0,1.5e+51,100,0.1,3.5423e+42,3.1959,0.36119,1.1272e+41
0.2,1.4,10.0,1.5e+51,100,0.1,5.8112e+42,4.0413,0.58089,5.0902e+41
0.3,1.4,10.0,1.5e+51,100,0.1,8.1019e+42,4.1497,0.74238,8.8416e+41
0.1,5,10.0,1.5e+51,100,0.1,1.666e+42,2.2543,0.53048,2.6097e+41
0.2,5,10.0,1.5e+51,100,0.1,2.8372e+42,2.3244,0.73217,5.7291e+41
0.3,5,10.0,1.5e+51,100,0.1,4.0127e+42,2.3448,0.8435,8.2846e+41
0.1,10,10.0,1.5e+51,100,0.1,1.0851e+42,1.7404,0.50044,5.457e+40
0.2,10,10.0,1.5e+51,100,0.1,1.8346e+42,1.7721,0.65436,1.738e+41
0.3,10,10.0,1.5e+51,100,0.1,2.5841e+42,1.7821,0.73436,2.7937e+41
0.1,1.4,50.0,1.5e+51,100,0.1,3.2669e+42,4.2901,0.3691,1.2954e+41
0.2,1.4,50.0,1.5e+51,100,0.1,5.5397e+42,4.9155,0.59958,4.4475e+41
0.3,1.4,50.0,1.5e+51,100,0.1,7.8314e+42,4.7287,0.76924,8.0357e+41
0.1,5,50.0,1.5e+51,100,0.1,1.5667e+42,2.8317,0.56506,2.1504e+41
0.2,5,50.0,1.5e+51,100,0.1,2.7391e+42,2.6032,0.77327,5.1333e+41
0.3,5,50.0,1.5e+51,100,0.1,3.9152e+42,2.5268,0.88216,7.6879e+41
0.1,10,50.0,1.5e+51,100,0.1,1.0132e+42,1.9522,0.54519,1.4015e+41
0.2,10,50.0,1.5e+51,100,0.1,1.7664e+42,1.8736,0.69693,2.5688e+41
0.3,10,50.0,1.5e+51,100,0.1,2.5208e+42,1.8486,0.77106,3.6708e+41
0.1,1.4,1.0,1e+52,100,0.1,3.9443e+42,2.0271,0.24623,7.3115e+39
0.2,1.4,1.0,1e+52,100,0.1,6.0362e+42,3.3501,0.34702,1.6549e+41
0.3,1.4,1.0,1e+52,100,0.1,8.3183e+42,4.1233,0.47526,4.3922e+41
0.1,5,1.0,1e+52,100,0.1,1.7656e+42,2.5637,0.34307,9.4694e+40
0.2,5,1.0,1e+52,100,0.1,2.9376e+42,2.4885,0.55358,4.0532e+41
0.3,5,1.0,1e+52,100,0.1,4.1096e+42,2.4552,0.68451,6.5652e+41
0.1,10,1.0,1e+52,100,0.1,1.1441e+42,1.8937,0.3727,7.1466e+40
0.2,10,1.0,1e+52,100,0.1,1.8993e+42,1.8364,0.54476,1.9474e+41
0.3,10,1.0,1e+52,100,0.1,2.6545e+42,1.8229,0.64196,3.0885e+41
0.1,1.4,5.0,1e+52,100,0.1,3.583e+42,2.8259,0.31127,2.3507e+40
0.2,1.4,5.0,1e+52,100,0.1,5.8475e+42,4.0312,0.50935,4.0836e+41
0.3,1.4,5.0,1e+52,100,0.1,8.1382e+42,4.1971,0.6668,8.0561e+41
0.1,5,5.0,1e+52,100,0.1,1.696e+42,2.3319,0.47598,2.2479e+41
0.2,5,5.0,1e+52,100,0.1,2.8613e+42,2.3658,0.68308,5.4055e+41
0.3,5,5.0,1e+52,100,0.1,4.0266e+42,2.3728,0.80098,8.5112e+41
0.1,10,5.0,1e+52,100,0.1,1.1039e+42,1.7797,0.46356,6.4799e+40
0.2,10,5.0,1e+52,100,0.1,1.8582e+42,1.791,0.62391,1.8292e+41
0.3,10,5.0,1e+52,100,0.1,2.6124e+42,1.7944,0.70917,2.9387e+41
0.1,1.4,10.0,1e+52,100,0.1,3.5423e+42,3.1959,0.36119,1.1272e+41
0.2,1.4,10.0,1e+52,100,0.1,5.8112e+42,4.0413,0.58089,5.0902e+41
0.3,1.4,10.0,1e+52,100,0.1,8.1019e+42,4.1497,0.74238,8.8416e+41
0.1,5,10.0,1e+52,100,0.1,1.666e+42,2.2543,0.53048,2.6097e+41
0.2,5,10.0,1e+52,100,0.1,2.8372e+42,2.3244,0.73217,5.7291e+41
0.3,5,10.0,1e+52,100,0.1,4.0127e+42,2.3448,0.8435,8.2846e+41
0.1,10,10.0,1e+52,100,0.1,1.0851e+42,1.7404,0.50044,5.457e+40
0.2,10,10.0,1e+52,100,0.1,1.8346e+42,1.7721,0.65436,1.738e+41
0.3,10,10.0,1e+52,100,0.1,2.5841e+42,1.7821,0.73436,2.7937e+41
0.1,1.4,50.0,1e+52,100,0.1,3.2669e+42,4.2901,0.3691,1.2954e+41
0.2,1.4,50.0,1e+52,100,0.1,5.5397e+42,4.9155,0.59958,4.4475e+41
0.3,1.4,50.0,1e+52,100,0.1,7.8314e+42,4.7287,0.76924,8.0357e+41
0.1,5,50.0,1e+52,100,0.1,1.5667e+42,2.8317,0.56506,2.1504e+41
0.2,5,50.0,1e+52,100,0.1,2.7391e+42,2.6032,0.77327,5.1333e+41
0.3,5,50.0,1e+52,100,0.1,3.9152e+42,2.5268,0.88216,7.6879e+41
0.1,10,50.0,1e+52,100,0.1,1.0132e+42,1.9522,0.54519,1.4015e+41
0.2,10,50.0,1e+52,100,0.1,1.7664e+42,1.8736,0.69693,2.5688e+41
0.3,10,50.0,1e+52,100,0.1,2.5208e+42,1.8486,0.77106,3.6708e+41
0.1,1.4,3.0,1e+51,300,0.1,6.0174e+42,2.1122,0.13864,8.2982e+40
0.2,1.4,3.0,1e+51,300,0.1,8.3122e+42,3.7787,0.23645,3.2302e+41
0.3,1.4,3.0,1e+51,300,0.1,1.0607e+43,4.1739,0.33717,6.7064e+41
0.1,5,3.0,1e+51,300,0.1,2.7343e+42,2.3563,0.22226,1.6004e+41
0.2,5,3.0,1e+51,300,0.1,3.9039e+42,2.3885,0.37212,3.926e+41
0.3,5,3.0,1e+51,300,0.1,5.0736e+42,2.3901,0.48392,6.4443e+41
0.1,10,3.0,1e+51,300,0.1,1.768e+42,1.979,0.22499,1.5684e+41
0.2,10,3.0,1e+51,300,0.1,2.5185e+42,1.8654,0.35929,2.7541e+41
0.3,10,3.0,1e+51,300,0.1,3.2737e+42,1.8402,0.45409,3.9799e+41
0.1,1.4,15.0,1e+51,300,0.1,5.7406e+42,3.184,0.20523,3.6905e+40
0.2,1.4,15.0,1e+51,300,0.1,8.0203e+42,3.7088,0.3318,4.0899e+41
0.3,1.4,15.0,1e+51,300,0.1,1.03e+43,3.9122,0.44439,7.4729e+41
0.1,5,15.0,1e+51,300,0.1,2.6393e+42,2.218,0.27455,1.4897e+41
0.2,5,15.0,1e+51,300,0.1,3.8167e+42,2.3005,0.42919,4.5523e+41
0.3,5,15.0,1e+51,300,0.1,4.9941e+42,2.3278,0.54124,7.6884e+41
0.1,10,15.0,1e+51,300,0.1,1.7234e+42,1.9055,0.25107,1.4793e+41
0.2,10,15.0,1e+51,300,0.1,2.4705e+42,1.8447,0.38878,2.6751e+41
0.3,10,15.0,1e+51,300,0.1,3.2182e+42,1.8287,0.48345,3.9009e+41
0.1,1.4,30.0,1e+51,300,0.1,5.603e+42,3.0063,0.2565,3.2557e+40
0.2,1.4,30.0,1e+51,300,0.1,7.9013e+42,3.4964,0.3869,3.2618e+41
0.3,1.4,30.0,1e+51,300,0.1,1.02e+43,3.7451,0.50144,6.4317e+41
0.1,5,30.0,1e+51,300,0.1,2.5855e+42,2.1872,0.29253,1.7374e+41
0.2,5,30.0,1e+51,300,0.1,3.7617e+42,2.2815,0.44985,4.7444e+41
0.3,5,30.0,1e+51,300,0.1,4.9379e+42,2.3143,0.56241,7.5894e+41
0.1,10,30.0,1e+51,300,0.1,1.6966e+42,1.9018,0.26998,1.2124e+41
0.2,10,30.0,1e+51,300,0.1,2.451e+42,1.8398,0.4079,2.4154e+41
0.3,10,30.0,1e+51,300,0.1,3.2054e+42,1.8244,0.50173,3.6411e+41
0.1,1.4,150.0,1e+51,300,0.1,4.9444e+42,2.1977,0.44657,6.0678e+41
0.2,1.4,150.0,1e+51,300,0.1,7.2392e+42,2.9888,0.60429,1.0316e+42
0.3,1.4,150.0,1e+51,300,0.1,9.534e+42,3.3476,0.72927,1.4564e+42
0.1,5,150.0,1e+51,300,0.1,2.3218e+42,2.073,0.4003,1.4551e+41
0.2,5,150.0,1e+51,300,0.1,3.4914e+42,2.1678,0.5562,4.0912e+41
0.3,5,150.0,1e+51,300,0.1,4.6611e+42,2.2298,0.66513,6.9677e+41
0.1,10,150.0,1e+51,300,0.1,1.5469e+42,1.766,0.30217,2.0489e+41
0.2,10,150.0,1e+51,300,0.1,2.2964e+42,1.7724,0.44829,3.1909e+41
0.3,10,150.0,1e+51,300,0.1,3.0459e+42,1.7799,0.54338,4.2929e+41
0.1,1.4,3.0,1.5e+51,300,0.1,6.0174e+42,2.1122,0.13864,8.2982e+40
0.2,1.4,3.0,1.5e+51,300,0.1,8.3122e+42,3.7787,0.23645,3.2302e+41
0.3,1.4,3.0,1.5e+51,300,0.1,1.0607e+43,4.1739,0.33717,6.7064e+41
0.1,5,3.0,1.5e+51,300,0.1,2.7343e+42,2.3563,0.22226,1.6004e+41
0.2,5,3.0,1.5e+51,300,0.1,3.9039e+42,2.3885,0.37212,3.926e+41
0.3,5,3.0,1.5e+51,300,0.1,5.0736e+42,2.3901,0.48392,6.4443e+41
0.1,10,3.0,1.5e+51,300,0.1,1.768e+42,1.979,0.22499,1.5684e+41
0.2,10,3.0,1.5e+51,300,0.1,2.5185e+42,1.8654,0.35929,2.7541e+41
0.3,10,3.0,1.5e+51,300,0.1,3.2737e+42,1.8402,0.45409,3.9799e+41
0.1,1.4,15.0,1.5e+51,300,0.1,5.7406e+42,3.184,0.20523,3.6905e+40
0.2,1.4,15.0,1.5e+51,300,0.1,8.0203e+42,3.7088,0.3318,4.0899e+41
0.3,1.4,15.0,1.5e+51,300,0.1,1.03e+43,3.9122,0.44439,7.4729e+41
0.1,5,15.0,1.5e+51,300,0.1,2.6393e+42,2.218,0.27455,1.4897e+41
0.2,5,15.0,1.5e+51,300,0.1,3.8167e+42,2.3005,0.42919,4.5523e+41
0.3,5,15.0,1.5e+51,300,0.1,4.9941e+42,2.3278,0.54124,7.6884e+41
0.1,10,15.0,1.5e+51,300,0.1,1.7234e+42,1.9055,0.25107,1.4793e+41
0.2,10,15.0,1.5e+51,300,0.1,2.4705e+42,1.8447,0.38878,2.6751e+41
0.3,10,15.0,1.5e+51,300,0.1,3.2182e+42,1.8287,0.48345,3.9009e+41
0.1,1.4,30.0,1.5e+51,300,0.1,5.603e+42,3.0063,0.2565,3.2557e+40
0.2,1.4,30.0,1.5e+51,300,0.1,7.9013e+42,3.4964,0.3869,3.2618e+41
0.3,1.4,30.0,1.5e+51,300,0.1,1.02e+43,3.7451,0.50144,6.4317e+41
0.1,5,30.0,1.5e+51,300,0.1,2.5855e+42,2.1872,0.29253,1.7374e+41
0.2,5,30.0,1.5e+51,300,0.1,3.7617e+42,2.2815,0.44985,4.7444e+41
0.3,5,30.0,1.5e+51,300,0.1,4.9379e+42,2.3143,0.56241,7.5894e+41
0.1,10,30.0,1.5e+51,300,0.1,1.6966e+42,1.9018,0.26998,1.2124e+41
0.2,10,30.0,1.5e+51,300,0.1,2.451e+42,1.8398,0.4079,2.4154e+41
0.3,10,30.0,1.5e+51,300,0.1,3.2054e+42,1.8244,0.50173,3.6411e+41
0.1,1.4,150.0,1.5e+51,300,0.1,4.9444e+42,2.1977,0.44657,6.0678e+41
0.2,1.4,150.0,1.5e+51,300,0.1,7.2392e+42,2.9888,0.60429,1.0316e+42
0.3,1.4,150.0,1.5e+51,300,0.1,9.534e+42,3.3476,0.72927,1.4564e+42
0.1,5,150.0,1.5e+51,300,0.1,2.3218e+42,2.073,0.4003,1.4551e+41
0.2,5,150.0,1.5e+51,300,0.1,3.4914e+42,2.1678,0.5562,4.0912e+41
0.3,5,150.0,1.5e+51,300,0.1,4.6611e+42,2.2298,0.66513,6.9677e+41
0.1,10,150.0,1.5e+51,300,0.1,1.5469e+42,1.766,0.30217,2.0489e+41
0.2,10,150.0,1.5e+51,300,0.1,2.2964e+42,1.7724,0.44829,3.1909e+41
0.3,10,150.0,1.5e+51,300,0.1,3.0459e+42,1.7799,0.54338,4.2929e+41
0.1,1.4,3.0,1e+52,300,0.1,6.0174e+42,2.1122,0.13864,8.2982e+40
0.2,1.4,3.0,1e+52,300,0.1,8.3122e+42,3.7787,0.23645,3.2302e+41
0.3,1.4,3.0,1e+52,300,0.1,1.0607e+43,4.1739,0.33717,6.7064e+41
0.1,5,3.0,1e+52,300,0.1,2.7343e+42,2.3563,0.22226,1.6004e+41
0.2,5,3.0,1e+52,300,0.1,3.9039e+42,2.3885,0.37212,3.926e+41
0.3,5,3.0,1e+52,300,0.1,5.0736e+42,2.3901,0.48392,6.4443e+41
0.1,10,3.0,1e+52,300,0.1,1.768e+42,1.979,0.22499,1.5684e+41
0.2,10,3.0,1e+52,300,0.1,2.5185e+42,1.8654,0.35929,2.7541e+41
0.3,10,3.0,1e+52,300,0.1,3.2737e+42,1.8402,0.45409,3.9799e+41
0.1,1.4,15.0,1e+52,300,0.1,5.7406e+42,3.184,0.20523,3.6905e+40
0.2,1.4,15.0,1e+52,300,0.1,8.0203e+42,3.7088,0.3318,4.0899e+41
0.3,1.4,15.0,1e+52,300,0.1,1.03e+43,3.9122,0.44439,7.4729e+41
0.1,5,15.0,1e+52,300,0.1,2.6393e+42,2.218,0.27455,1.4897e+41
0.2,5,15.0,1e+52,300,0.1,3.8167e+42,2.3005,0.42919,4.5523e+41
0.3,5,15.0,1e+52,300,0.1,4.9941e+42,2.3278,0.54124,7.6884e+41
0.1,10,15.0,1e+52,300,0.1,1.7234e+42,1.9055,0.25107,1.4793e+41
0.2,10,15.0,1e+52,300,0.1,2.4705e+42,1.8447,0.38878,2.6751e+41
0.3,10,15.0,1e+52,300,0.1,3.2182e+42,1.8287,0.48345,3.9009e+41
0.1,1.4,30.0,1e+52,300,0.1,5.603e+42,3.0063,0.2565,3.2557e+40
0.2,1.4,30.0,1e+52,300,0.1,7.9013e+42,3.4964,0.3869,3.2618e+41
0.3,1.4,30.0,1e+52,300,0.1,1.02e+43,3.7451,0.50144,6.4317e+41
0.1,5,30.0,1e+52,300,0.1,2.5855e+42,2.1872,0.29253,1.7374e+41
0.2,5,30.0,1e+52,300,0.1,3.7617e+42,2.2815,0.44985,4.7444e+41
0.3,5,30.0,1e+52,300,0.1,4.9379e+42,2.3143,0.56241,7.5894e+41
0.1,10,30.0,1e+52,300,0.1,1.6966e+42,1.9018,0.26998,1.2124e+41
0.2,10,30.0,1e+52,300,0.1,2.451e+42,1.8398,0.4079,2.4154e+41
0.3,10,30.0,1e+52,300,0.1,3.2054e+42,1.8244,0.50173,3.6411e+41
0.1,1.4,150.0,1e+52,300,0.1,4.9444e+42,2.1977,0.44657,6.0678e+41
0.2,1.4,150.0,1e+52,300,0.1,7.2392e+42,2.9888,0.60429,1.0316e+42
0.3,1.4,150.0,1e+52,300,0.1,9.534e+42,3.3476,0.72927,1.4564e+42
0.1,5,150.0,1e+52,300,0.1,2.3218e+42,2.073,0.4003,1.4551e+41
0.2,5,150.0,1e+52,300,0.1,3.4914e+42,2.1678,0.5562,4.0912e+41
0.3,5,150.0,1e+52,300,0.1,4.6611e+42,2.2298,0.66513,6.9677e+41
0.1,10,150.0,1e+52,300,0.1,1.5469e+42,1.766,0.30217,2.0489e+41
0.2,10,150.0,1e+52,300,0.1,2.2964e+42,1.7724,0.44829,3.1909e+41
0.3,10,150.0,1e+52,300,0.1,3.0459e+42,1.7799,0.54338,4.2929e+41
0.1,1.4,5.0,1e+51,500,0.1,8.1823e+42,2.9996,0.14317,1.5336e+41
0.2,1.4,5.0,1e+51,500,0.1,1.0481e+43,3.6189,0.23621,5.0454e+41
0.3,1.4,5.0,1e+51,500,0.1,1.2779e+43,3.8129,0.32071,8.5343e+41
0.1,5,5.0,1e+51,500,0.1,3.6342e+42,2.1608,0.2105,1.8847e+41
0.2,5,5.0,1e+51,500,0.1,4.8116e+42,2.257,0.32636,3.5006e+41
0.3,5,5.0,1e+51,500,0.1,5.989e+42,2.2952,0.41891,5.9737e+41
0.1,10,5.0,1e+51,500,0.1,2.2307e+42,1.7274,0.19446,5.6274e+40
0.2,10,5.0,1e+51,500,0.1,2.9777e+42,1.7145,0.3022,1.8016e+41
0.3,10,5.0,1e+51,500,0.1,3.7247e+42,1.7327,0.38503,3.0828e+41
0.1,1.4,25.0,1e+51,500,0.1,7.855e+42,2.6823,0.20314,1.8238e+41
0.2,1.4,25.0,1e+51,500,0.1,1.015e+43,3.2729,0.30265,5.779e+41
0.3,1.4,25.0,1e+51,500,0.1,1.2445e+43,3.5365,0.39167,9.7932e+41
0.1,5,25.0,1e+51,500,0.1,3.5018e+42,2.0816,0.24293,2.4461e+41
0.2,5,25.0,1e+51,500,0.1,4.678e+42,2.2027,0.36211,5.4125e+41
0.3,5,25.0,1e+51,500,0.1,5.8541e+42,2.2549,0.45601,8.097e+41
0.1,10,25.0,1e+51,500,0.1,2.1702e+42,1.6798,0.215,1.1694e+41
0.2,10,25.0,1e+51,500,0.1,2.923e+42,1.7013,0.32524,2.1094e+41
0.3,10,25.0,1e+51,500,0.1,3.6758e+42,1.725,0.40862,2.7571e+41
0.1,1.4,50.0,1e+51,500,0.1,7.667e+42,2.5896,0.22219,1.8912e+41
0.2,1.4,50.0,1e+51,500,0.1,9.9397e+42,3.1973,0.32512,5.8398e+41
0.3,1.4,50.0,1e+51,500,0.1,1.2212e+43,3.4771,0.41659,9.7961e+41
0.1,5,50.0,1e+51,500,0.1,3.4162e+42,2.0723,0.25273,2.4302e+41
0.2,5,50.0,1e+51,500,0.1,4.5942e+42,2.1974,0.37472,5.0613e+41
0.3,5,50.0,1e+51,500,0.1,5.7721e+42,2.2511,0.47,7.5243e+41
0.1,10,50.0,1e+51,500,0.1,2.1317e+42,1.679,0.22331,8.8825e+40
0.2,10,50.0,1e+51,500,0.1,2.882e+42,1.7089,0.33536,2.1176e+41
0.3,10,50.0,1e+51,500,0.1,3.6323e+42,1.7317,0.41934,3.2617e+41
0.1,1.4,250.0,1e+51,500,0.1,6.489e+42,2.5043,0.34573,-1.6878e+41
0.2,1.4,250.0,1e+51,500,0.1,8.7686e+42,2.8544,0.4483,2.3821e+41
0.3,1.4,250.0,1e+51,500,0.1,1.1048e+43,3.1886,0.54353,6.5662e+41
0.1,5,250.0,1e+51,500,0.1,2.9905e+42,2.0296,0.29688,1.7979e+41
0.2,5,250.0,1e+51,500,0.1,4.1679e+42,2.1776,0.43234,4.3946e+41
0.3,5,250.0,1e+51,500,0.1,5.3453e+42,2.2392,0.53431,7.0804e+41
0.1,10,250.0,1e+51,500,0.1,2.0214e+42,1.8917,0.27345,7.843e+40
0.2,10,250.0,1e+51,500,0.1,2.7756e+42,1.8307,0.39163,2.0374e+41
0.3,10,250.0,1e+51,500,0.1,3.5298e+42,1.816,0.47678,3.1859e+41
0.1,1.4,5.0,1.5e+51,500,0.1,8.1823e+42,2.9996,0.14317,1.5336e+41
0.2,1.4,5.0,1.5e+51,500,0.1,1.0481e+43,3.6189,0.23621,5.0454e+41
0.3,1.4,5.0,1.5e+51,500,0.1,1.2779e+43,3.8129,0.32071,8.5343e+41
0.1,5,5.0,1.5e+51,500,0.1,3.6342e+42,2.1608,0.2105,1.8847e+41
0.2,5,5.0,1.5e+51,500,0.1,4.8116e+42,2.257,0.32636,3.5006e+41
0.3,5,5.0,1.5e+51,500,0.1,5.989e+42,2.2952,0.41891,5.9737e+41
0.1,10,5.0,1.5e+51,500,0.1,2.2307e+42,1.7274,0.19446,5.6274e+40
0.2,10,5.0,1.5e+51,500,0.1,2.9777e+42,1.7145,0.3022,1.8016e+41
0.3,10,5.0,1.5e+51,500,0.1,3.7247e+42,1.7327,0.38503,3.0828e+41
0.1,1.4,25.0,1.5e+51,500,0.1,7.855e+42,2.6823,0.20314,1.8238e+41
0.2,1.4,25.0,1.5e+51,500,0.1,1.015e+43,3.2729,0.30265,5.779e+41
0.3,1.4,25.0,1.5e+51,500,0.1,1.2445e+43,3.5365,0.39167,9.7932e+41
0.1,5,25.0,1.5e+51,500,0.1,3.5018e+42,2.0816,0.24293,2.4461e+41
0.2,5,25.0,1.5e+51,500,0.1,4.678e+42,2.2027,0.36211,5.4125e+41
0.3,5,25.0,1.5e+51,500,0.1,5.8541e+42,2.2549,0.45601,8.097e+41
0.1,10,25.0,1.5e+51,500,0.1,2.1702e+42,1.6798,0.215,1.1694e+41
0.2,10,25.0,1.5e+51,500,0.1,2.923e+42,1.7013,0.32524,2.1094e+41
0.3,10,25.0,1.5e+51,500,0.1,3.6758e+42,1.725,0.40862,2.7571e+41
0.1,1.4,50.0,1.5e+51,500,0.1,7.667e+42,2.5896,0.22219,1.8912e+41
0.2,1.4,50.0,1.5e+51,500,0.1,9.9397e+42,3.1973,0.32512,5.8398e+41
0.3,1.4,50.0,1.5e+51,500,0.1,1.2212e+43,3.4771,0.41659,9.7961e+41
0.1,5,50.0,1.5e+51,500,0.1,3.4162e+42,2.0723,0.25273,2.4302e+41
0.2,5,50.0,1.5e+51,500,0.1,4.5942e+42,2.1974,0.37472,5.0613e+41
0.3,5,50.0,1.5e+51,500,0.1,5.7721e+42,2.2511,0.47,7.5243e+41
0.1,10,50.0,1.5e+51,500,0.1,2.1317e+42,1.679,0.22331,8.8825e+40
0.2,10,50.0,1.5e+51,500,0.1,2.882e+42,1.7089,0.33536,2.1176e+41
0.3,10,50.0,1.5e+51,500,0.1,3.6323e+42,1.7317,0.41934,3.2617e+41
0.1,1.4,250.0,1.5e+51,500,0.1,6.489e+42,2.5043,0.34573,-1.6878e+41
0.2,1.4,250.0,1.5e+51,500,0.1,8.7686e+42,2.8544,0.4483,2.3821e+41
0.3,1.4,250.0,1.5e+51,500,0.1,1.1048e+43,3.1886,0.54353,6.5662e+41
0.1,5,250.0,1.5e+51,500,0.1,2.9905e+42,2.0296,0.29688,1.7979e+41
0.2,5,250.0,1.5e+51,500,0.1,4.1679e+42,2.1776,0.43234,4.3946e+41
0.3,5,250.0,1.5e+51,500,0.1,5.3453e+42,2.2392,0.53431,7.0804e+41
0.1,10,250.0,1.5e+51,500,0.1,2.0214e+42,1.8917,0.27345,7.843e+40
0.2,10,250.0,1.5e+51,500,0.1,2.7756e+42,1.8307,0.39163,2.0374e+41
0.3,10,250.0,1.5e+51,500,0.1,3.5298e+42,1.816,0.47678,3.1859e+41
0.1,1.4,5.0,1e+52,500,0.1,8.1823e+42,2.9996,0.14317,1.5336e+41
