time,lumin,
0.15,1.2238e+39,
0.3,4.8402e+39,
0.45,1.0767e+40,
0.6,1.8925e+40,
0.75,2.9234e+40,
0.9,4.1617e+40,
1.05,5.5998e+40,
1.2,7.2303e+40,
1.35,9.0458e+40,
1.5,1.1039e+41,
1.65,1.3203e+41,
1.8,1.5531e+41,
1.95,1.8015e+41,
2.1,2.065e+41,
2.25,2.3429e+41,
2.4,2.6345e+41,
2.55,2.9392e+41,
2.7,3.2564e+41,
2.85,3.5855e+41,
3.0,3.9258e+41,
3.15,4.2769e+41,
3.3,4.638e+41,
3.45,5.0088e+41,
3.6,5.3885e+41,
3.75,5.7767e+41,
3.9,6.1729e+41,
4.05,6.5766e+41,
4.2,6.9871e+41,
4.35,7.4042e+41,
4.5,7.8271e+41,
4.65,8.2556e+41,
4.8,8.6891e+41,
4.95,9.1272e+41,
5.1,9.5695e+41,
5.25,1.0015e+42,
5.4,1.0465e+42,
5.55,1.0917e+42,
5.7,1.1371e+42,
5.85,1.1828e+42,
6.0,1.2287e+42,
6.15,1.2746e+42,
6.3,1.3207e+42,
6.45,1.3668e+42,
6.6,1.413e+42,
6.75,1.4592e+42,
6.9,1.5053e+42,
7.05,1.5513e+42,
7.2,1.5973e+42,
7.35,1.6431e+42,
7.5,1.6888e+42,
7.65,1.7342e+42,
7.8,1.7795e+42,
7.95,1.8245e+42,
8.1,1.8693e+42,
8.25,1.9137e+42,
8.4,1.9579e+42,
8.55,2.0017e+42,
8.7,2.0451e+42,
8.85,2.0882e+42,
9.0,2.1308e+42,
9.15,2.173e+42,
9.3,2.2148e+42,
9.45,2.2561e+42,
9.6,2.2969e+42,
9.75,2.3373e+42,
9.9,2.3771e+42,
10.05,2.4164e+42,
10.2,2.4551e+42,
10.35,2.4933e+42,
10.5,2.5308e+42,
10.65,2.5678e+42,
10.8,2.6042e+42,
10.95,2.64e+42,
11.1,2.6752e+42,
11.25,2.7097e+42,
11.4,2.7435e+42,
11.55,2.7767e+42,
11.7,2.8093e+42,
11.85,2.8411e+42,
12.0,2.8723e+42,
12.15,2.9027e+42,
12.3,2.9325e+42,
12.45,2.9616e+42,
12.6,2.9899e+42,
12.75,3.0176e+42,
12.9,3.0445e+42,
13.05,3.0707e+42,
13.2,3.0961e+42,
13.35,3.1208e+42,
13.5,3.1448e+42,
13.65,3.168e+42,
13.8,3.1905e+42,
13.95,3.2123e+42,
14.1,3.2332e+42,
14.25,3.2535e+42,
14.4,3.273e+42,
14.55,3.2917e+42,
14.7,3.3097e+42,
14.85,3.327e+42,
15.0,3.3435e+42,
15.15,3.3592e+42,
15.3,3.3743e+42,
15.45,3.3885e+42,
15.6,3.4021e+42,
15.75,3.4149e+42,
15.9,3.4269e+42,
16.05,3.4382e+42,
16.2,3.4488e+42,
16.35,3.4587e+42,
16.5,3.4679e+42,
16.65,3.4763e+42,
16.8,3.484e+42,
16.95,3.4911e+42,
17.1,3.4974e+42,
17.25,3.503e+42,
17.4,3.5079e+42,
17.55,3.5122e+42,
17.7,3.5158e+42,
17.85,3.5187e+42,
18.0,3.5209e+42,
18.15,3.5225e+42,
18.3,3.5235e+42,
18.45,3.5238e+42,
18.6,3.5234e+42,
18.75,3.5224e+42,
18.9,3.5209e+42,
19.05,3.5186e+42,
19.2,3.5158e+42,
19.35,3.5124e+42,
19.5,3.5084e+42,
19.65,3.5039e+42,
19.8,3.4987e+42,
19.95,3.493e+42,
20.1,3.4867e+42,
20.25,3.4799e+42,
20.4,3.4726e+42,
20.55,3.4647e+42,
20.7,3.4563e+42,
20.85,3.4474e+42,
21.0,3.4379e+42,
21.15,3.428e+42,
21.3,3.4177e+42,
21.45,3.4068e+42,
21.6,3.3955e+42,
21.75,3.3837e+42,
21.9,3.3715e+42,
22.05,3.3588e+42,
22.2,3.3457e+42,
22.35,3.3322e+42,
22.5,3.3183e+42,
22.65,3.304e+42,
22.8,3.2893e+42,
22.95,3.2742e+42,
23.1,3.2587e+42,
23.25,3.2429e+42,
23.4,3.2268e+42,
23.55,3.2103e+42,
23.7,3.1934e+42,
23.85,3.1763e+42,
24.0,3.1588e+42,
24.15,3.141e+42,
24.3,3.123e+42,
24.45,3.1046e+42,
24.6,3.086e+42,
24.75,3.0671e+42,
24.9,3.0479e+42,
25.05,3.0285e+42,
25.2,3.0089e+42,
25.35,2.989e+42,
25.5,2.9689e+42,
25.65,2.9486e+42,
25.8,2.9281e+42,
25.95,2.9074e+42,
26.1,2.8865e+42,
26.25,2.8655e+42,
26.4,2.8442e+42,
26.55,2.8228e+42,
26.7,2.8013e+42,
26.85,2.7796e+42,
27.0,2.7577e+42,
27.15,2.7358e+42,
27.3,2.7137e+42,
27.45,2.6915e+42,
27.6,2.6692e+42,
27.75,2.6468e+42,
27.9,2.6243e+42,
28.05,2.6017e+42,
28.2,2.5791e+42,
28.35,2.5563e+42,
28.5,2.5335e+42,
28.65,2.5107e+42,
28.8,2.4878e+42,
28.95,2.4649e+42,
29.1,2.4419e+42,
29.25,2.4189e+42,
29.4,2.3959e+42,
29.55,2.3729e+42,
29.7,2.3499e+42,
29.85,2.3268e+42,
30.0,2.3038e+42,
30.15,2.2808e+42,
30.3,2.2578e+42,
30.45,2.2348e+42,
30.6,2.2118e+42,
30.75,2.1889e+42,
30.9,2.166e+42,
31.05,2.1431e+42,
31.2,2.1203e+42,
31.35,2.0976e+42,
31.5,2.0749e+42,
31.65,2.0522e+42,
31.8,2.0297e+42,
31.95,2.0072e+42,
32.1,1.9847e+42,
32.25,1.9624e+42,
32.4,1.9401e+42,
32.55,1.918e+42,
32.7,1.8959e+42,
32.85,1.8739e+42,
33.0,1.852e+42,
33.15,1.8302e+42,
33.3,1.8085e+42,
33.45,1.787e+42,
33.6,1.7655e+42,
33.75,1.7442e+42,
33.9,1.7229e+42,
34.05,1.7018e+42,
34.2,1.6809e+42,
34.35,1.66e+42,
34.5,1.6393e+42,
34.65,1.6187e+42,
34.8,1.5983e+42,
34.95,1.578e+42,
35.1,1.5578e+42,
35.25,1.5378e+42,
35.4,1.5179e+42,
35.55,1.4981e+42,
35.7,1.4785e+42,
35.85,1.4591e+42,
36.0,1.4398e+42,
36.15,1.4207e+42,
36.3,1.4017e+42,
36.45,1.3829e+42,
36.6,1.3642e+42,
36.75,1.3457e+42,
36.9,1.3274e+42,
37.05,1.3092e+42,
37.2,1.2912e+42,
37.35,1.2733e+42,
37.5,1.2556e+42,
37.65,1.2381e+42,
37.8,1.2207e+42,
37.95,1.2035e+42,
38.1,1.1865e+42,
38.25,1.1696e+42,
38.4,1.1529e+42,
38.55,1.1364e+42,
38.7,1.1201e+42,
38.85,1.1039e+42,
39.0,1.0879e+42,
39.15,1.072e+42,
39.3,1.0564e+42,
39.45,1.0409e+42,
39.6,1.0255e+42,
39.75,1.0104e+42,
39.9,9.9537e+41,
40.05,9.8054e+41,
40.2,9.6589e+41,
40.35,9.514e+41,
40.5,9.3709e+41,
40.65,9.2294e+41,
40.8,9.0896e+41,
40.95,8.9515e+41,
41.1,8.815e+41,
41.25,8.6802e+41,
41.4,8.5471e+41,
41.55,8.4156e+41,
41.7,8.2858e+41,
41.85,8.1576e+41,
42.0,8.031e+41,
42.15,7.9061e+41,
42.3,7.7828e+41,
42.45,7.6611e+41,
42.6,7.5409e+41,
42.75,7.4224e+41,
42.9,7.3055e+41,
43.05,7.1901e+41,
43.2,7.0763e+41,
43.35,6.964e+41,
43.5,6.8533e+41,
43.65,6.7441e+41,
43.8,6.6364e+41,
43.95,6.5302e+41,
44.1,6.4256e+41,
44.25,6.3224e+41,
44.4,6.2206e+41,
44.55,6.1204e+41,
44.7,6.0216e+41,
44.85,5.9242e+41,
45.0,5.8282e+41,
45.15,5.7337e+41,
45.3,5.6406e+41,
45.45,5.5488e+41,
45.6,5.4584e+41,
45.75,5.3694e+41,
45.9,5.2817e+41,
46.05,5.1954e+41,
46.2,5.1103e+41,
46.35,5.0266e+41,
46.5,4.9442e+41,
46.65,4.8631e+41,
46.8,4.7832e+41,
46.95,4.7046e+41,
47.1,4.6272e+41,
47.25,4.551e+41,
47.4,4.4761e+41,
47.55,4.4023e+41,
47.7,4.3298e+41,
47.85,4.2584e+41,
48.0,4.1881e+41,
48.15,4.1191e+41,
