time,lumin,
0.15,4.0795e+38,
0.3,1.6134e+39,
0.45,3.5891e+39,
0.6,6.3082e+39,
0.75,9.7446e+39,
0.9,1.3872e+40,
1.05,1.8666e+40,
1.2,2.4101e+40,
1.35,3.0153e+40,
1.5,3.6797e+40,
1.65,4.401e+40,
1.8,5.1769e+40,
1.95,6.0052e+40,
2.1,6.8835e+40,
2.25,7.8097e+40,
2.4,8.7818e+40,
2.55,9.7974e+40,
2.7,1.0855e+41,
2.85,1.1952e+41,
3.0,1.3086e+41,
3.15,1.4256e+41,
3.3,1.546e+41,
3.45,1.6696e+41,
3.6,1.7962e+41,
3.75,1.9256e+41,
3.9,2.0576e+41,
4.05,2.1922e+41,
4.2,2.329e+41,
4.35,2.4681e+41,
4.5,2.609e+41,
4.65,2.7519e+41,
4.8,2.8964e+41,
4.95,3.0424e+41,
5.1,3.1898e+41,
5.25,3.3385e+41,
5.4,3.4882e+41,
5.55,3.6389e+41,
5.7,3.7905e+41,
5.85,3.9427e+41,
6.0,4.0955e+41,
6.15,4.2488e+41,
6.3,4.4023e+41,
6.45,4.5561e+41,
6.6,4.71e+41,
6.75,4.8639e+41,
6.9,5.0176e+41,
7.05,5.1711e+41,
7.2,5.3243e+41,
7.35,5.477e+41,
7.5,5.6292e+41,
7.65,5.7808e+41,
7.8,5.9317e+41,
7.95,6.0817e+41,
8.1,6.2309e+41,
8.25,6.3791e+41,
8.4,6.5262e+41,
8.55,6.6722e+41,
8.7,6.817e+41,
8.85,6.9605e+41,
9.0,7.1027e+41,
9.15,7.2434e+41,
9.3,7.3827e+41,
9.45,7.5204e+41,
9.6,7.6565e+41,
9.75,7.7909e+41,
9.9,7.9236e+41,
10.05,8.0545e+41,
10.2,8.1836e+41,
10.35,8.3109e+41,
10.5,8.4362e+41,
10.65,8.5595e+41,
10.8,8.6808e+41,
10.95,8.8e+41,
11.1,8.9172e+41,
11.25,9.0322e+41,
11.4,9.1451e+41,
11.55,9.2557e+41,
11.7,9.3642e+41,
11.85,9.4703e+41,
12.0,9.5742e+41,
12.15,9.6758e+41,
12.3,9.7751e+41,
12.45,9.8719e+41,
12.6,9.9664e+41,
12.75,1.0059e+42,
12.9,1.0148e+42,
13.05,1.0236e+42,
13.2,1.032e+42,
13.35,1.0403e+42,
13.5,1.0483e+42,
13.65,1.056e+42,
13.8,1.0635e+42,
13.95,1.0708e+42,
14.1,1.0777e+42,
14.25,1.0845e+42,
14.4,1.091e+42,
14.55,1.0972e+42,
14.7,1.1032e+42,
14.85,1.109e+42,
15.0,1.1145e+42,
15.15,1.1197e+42,
15.3,1.1248e+42,
15.45,1.1295e+42,
15.6,1.134e+42,
15.75,1.1383e+42,
15.9,1.1423e+42,
16.05,1.1461e+42,
16.2,1.1496e+42,
16.35,1.1529e+42,
16.5,1.156e+42,
16.65,1.1588e+42,
16.8,1.1613e+42,
16.95,1.1637e+42,
17.1,1.1658e+42,
17.25,1.1677e+42,
17.4,1.1693e+42,
17.55,1.1707e+42,
17.7,1.1719e+42,
17.85,1.1729e+42,
18.0,1.1736e+42,
18.15,1.1742e+42,
18.3,1.1745e+42,
18.45,1.1746e+42,
18.6,1.1745e+42,
18.75,1.1741e+42,
18.9,1.1736e+42,
19.05,1.1729e+42,
19.2,1.1719e+42,
19.35,1.1708e+42,
19.5,1.1695e+42,
19.65,1.168e+42,
19.8,1.1662e+42,
19.95,1.1643e+42,
20.1,1.1622e+42,
20.25,1.16e+42,
20.4,1.1575e+42,
20.55,1.1549e+42,
20.7,1.1521e+42,
20.85,1.1491e+42,
21.0,1.146e+42,
21.15,1.1427e+42,
21.3,1.1392e+42,
21.45,1.1356e+42,
21.6,1.1318e+42,
21.75,1.1279e+42,
21.9,1.1238e+42,
22.05,1.1196e+42,
22.2,1.1152e+42,
22.35,1.1107e+42,
22.5,1.1061e+42,
22.65,1.1013e+42,
22.8,1.0964e+42,
22.95,1.0914e+42,
23.1,1.0862e+42,
23.25,1.081e+42,
23.4,1.0756e+42,
23.55,1.0701e+42,
23.7,1.0645e+42,
23.85,1.0588e+42,
24.0,1.0529e+42,
24.15,1.047e+42,
24.3,1.041e+42,
24.45,1.0349e+42,
24.6,1.0287e+42,
24.75,1.0224e+42,
24.9,1.016e+42,
25.05,1.0095e+42,
25.2,1.003e+42,
25.35,9.9635e+41,
25.5,9.8965e+41,
25.65,9.8288e+41,
25.8,9.7604e+41,
25.95,9.6914e+41,
26.1,9.6218e+41,
26.25,9.5516e+41,
26.4,9.4808e+41,
26.55,9.4094e+41,
26.7,9.3376e+41,
26.85,9.2653e+41,
27.0,9.1925e+41,
27.15,9.1193e+41,
27.3,9.0456e+41,
27.45,8.9716e+41,
27.6,8.8973e+41,
27.75,8.8226e+41,
27.9,8.7476e+41,
28.05,8.6724e+41,
28.2,8.5969e+41,
28.35,8.5211e+41,
28.5,8.4452e+41,
28.65,8.369e+41,
28.8,8.2928e+41,
28.95,8.2163e+41,
29.1,8.1398e+41,
29.25,8.0632e+41,
29.4,7.9865e+41,
29.55,7.9097e+41,
29.7,7.8329e+41,
29.85,7.7561e+41,
30.0,7.6793e+41,
30.15,7.6026e+41,
30.3,7.5259e+41,
30.45,7.4493e+41,
30.6,7.3727e+41,
30.75,7.2963e+41,
30.9,7.22e+41,
31.05,7.1438e+41,
31.2,7.0678e+41,
31.35,6.9919e+41,
31.5,6.9162e+41,
31.65,6.8408e+41,
31.8,6.7656e+41,
31.95,6.6906e+41,
32.1,6.6158e+41,
32.25,6.5413e+41,
32.4,6.4671e+41,
32.55,6.3932e+41,
32.7,6.3196e+41,
32.85,6.2463e+41,
33.0,6.1733e+41,
33.15,6.1007e+41,
33.3,6.0284e+41,
33.45,5.9565e+41,
33.6,5.885e+41,
33.75,5.8139e+41,
33.9,5.7431e+41,
34.05,5.6728e+41,
34.2,5.6029e+41,
34.35,5.5334e+41,
34.5,5.4643e+41,
34.65,5.3957e+41,
34.8,5.3275e+41,
34.95,5.2598e+41,
35.1,5.1926e+41,
35.25,5.1258e+41,
35.4,5.0596e+41,
35.55,4.9938e+41,
35.7,4.9285e+41,
35.85,4.8637e+41,
36.0,4.7994e+41,
36.15,4.7356e+41,
36.3,4.6723e+41,
36.45,4.6096e+41,
36.6,4.5474e+41,
36.75,4.4857e+41,
36.9,4.4245e+41,
37.05,4.3639e+41,
37.2,4.3039e+41,
37.35,4.2443e+41,
37.5,4.1854e+41,
37.65,4.1269e+41,
37.8,4.0691e+41,
37.95,4.0117e+41,
38.1,3.955e+41,
38.25,3.8988e+41,
38.4,3.8432e+41,
38.55,3.7881e+41,
38.7,3.7336e+41,
38.85,3.6796e+41,
39.0,3.6263e+41,
39.15,3.5734e+41,
39.3,3.5212e+41,
39.45,3.4695e+41,
39.6,3.4184e+41,
39.75,3.3679e+41,
39.9,3.3179e+41,
40.05,3.2685e+41,
40.2,3.2196e+41,
40.35,3.1713e+41,
40.5,3.1236e+41,
40.65,3.0765e+41,
40.8,3.0299e+41,
40.95,2.9838e+41,
41.1,2.9383e+41,
41.25,2.8934e+41,
41.4,2.849e+41,
41.55,2.8052e+41,
41.7,2.7619e+41,
41.85,2.7192e+41,
42.0,2.677e+41,
42.15,2.6354e+41,
42.3,2.5943e+41,
42.45,2.5537e+41,
42.6,2.5136e+41,
42.75,2.4741e+41,
42.9,2.4352e+41,
43.05,2.3967e+41,
43.2,2.3588e+41,
43.35,2.3213e+41,
43.5,2.2844e+41,
43.65,2.248e+41,
43.8,2.2121e+41,
43.95,2.1767e+41,
44.1,2.1419e+41,
44.25,2.1075e+41,
44.4,2.0735e+41,
44.55,2.0401e+41,
44.7,2.0072e+41,
44.85,1.9747e+41,
45.0,1.9427e+41,
45.15,1.9112e+41,
45.3,1.8802e+41,
45.45,1.8496e+41,
45.6,1.8195e+41,
45.75,1.7898e+41,
45.9,1.7606e+41,
46.05,1.7318e+41,
46.2,1.7034e+41,
46.35,1.6755e+41,
46.5,1.6481e+41,
46.65,1.621e+41,
46.8,1.5944e+41,
46.95,1.5682e+41,
47.1,1.5424e+41,
47.25,1.517e+41,
47.4,1.492e+41,
47.55,1.4674e+41,
47.7,1.4433e+41,
47.85,1.4195e+41,
48.0,1.396e+41,
48.15,1.373e+41,
48.3,1.3504e+41,
48.45,1.3281e+41,
48.6,1.3062e+41,
48.75,1.2846e+41,
48.9,1.2634e+41,
49.05,1.2426e+41,
49.2,1.2221e+41,
49.35,1.202e+41,
49.5,1.1821e+41,
49.65,1.1627e+41,
49.8,1.1435e+41,
49.95,1.1247e+41,
50.1,1.1062e+41,
50.25,1.0881e+41,
50.4,1.0702e+41,
50.55,1.0527e+41,
50.7,1.0354e+41,
50.85,1.0185e+41,
51.0,1.0018e+41,
51.15,9.8549e+40,
51.3,9.6943e+40,
51.45,9.5365e+40,
51.6,9.3815e+40,
51.75,9.2292e+40,
51.9,9.0797e+40,
52.05,8.9328e+40,
52.2,8.7886e+40,
52.35,8.6469e+40,
52.5,8.5078e+40,
52.65,8.3713e+40,
52.8,8.2372e+40,
52.95,8.1055e+40,
53.1,7.9762e+40,
53.25,7.8493e+40,
53.4,7.7248e+40,
53.55,7.6025e+40,
53.7,7.4824e+40,
53.85,7.3646e+40,
54.0,7.2489e+40,
54.15,7.1354e+40,
54.3,7.024e+40,
54.45,6.9147e+40,
54.6,6.8073e+40,
54.75,6.702e+40,
54.9,6.5987e+40,
55.05,6.4973e+40,
55.2,6.3978e+40,
55.35,6.3002e+40,
55.5,6.2044e+40,
55.65,6.1104e+40,
55.8,6.0182e+40,
55.95,5.9277e+40,
56.1,5.839e+40,
56.25,5.7519e+40,
56.4,5.6665e+40,
56.55,5.5827e+40,
56.7,5.5005e+40,
56.85,5.4199e+40,
57.0,5.3408e+40,
57.15,5.2632e+40,
57.3,5.1871e+40,
57.45,5.1124e+40,
57.6,5.0392e+40,
57.75,4.9674e+40,
57.9,4.897e+40,
58.05,4.8279e+40,
58.2,4.7602e+40,
58.35,4.6937e+40,
58.5,4.6285e+40,
58.65,4.5646e+40,
58.8,4.5019e+40,
58.95,4.4405e+40,
59.1,4.3802e+40,
59.25,4.321e+40,
59.4,4.2631e+40,
59.55,4.2062e+40,
59.7,4.1504e+40,
59.85,4.0957e+40,
60.0,4.0421e+40,
60.15,3.9895e+40,
60.3,3.9379e+40,
60.45,3.8873e+40,
60.6,3.8376e+40,
60.75,3.789e+40,
60.9,3.7412e+40,
61.05,3.6944e+40,
61.2,3.6485e+40,
61.35,3.6035e+40,
61.5,3.5593e+40,
61.65,3.516e+40,
61.8,3.4735e+40,
61.95,3.4319e+40,
62.1,3.391e+40,
62.25,3.3509e+40,
62.4,3.3116e+40,
62.55,3.273e+40,
62.7,3.2352e+40,
62.85,3.1981e+40,
63.0,3.1617e+40,
63.15,3.126e+40,
63.3,3.0909e+40,
63.45,3.0566e+40,
63.6,3.0228e+40,
63.75,2.9897e+40,
63.9,2.9573e+40,
64.05,2.9254e+40,
64.2,2.8942e+40,
64.35,2.8635e+40,
64.5,2.8335e+40,
64.65,2.8039e+40,
64.8,2.775e+40,
64.95,2.7465e+40,
65.1,2.7186e+40,
65.25,2.6912e+40,
65.4,2.6643e+40,
65.55,2.638e+40,
65.7,2.6121e+40,
65.85,2.5866e+40,
66.0,2.5617e+40,
66.15,2.5372e+40,
66.3,2.5131e+40,
66.45,2.4895e+40,
66.6,2.4663e+40,
66.75,2.4435e+40,
66.9,2.4212e+40,
67.05,2.3992e+40,
67.2,2.3776e+40,
67.35,2.3564e+40,
67.5,2.3356e+40,
67.65,2.3152e+40,
67.8,2.2951e+40,
67.95,2.2754e+40,
68.1,2.256e+40,
68.25,2.237e+40,
68.4,2.2183e+40,
68.55,2.1999e+40,
68.7,2.1818e+40,
68.85,2.164e+40,
69.0,2.1466e+40,
69.15,2.1294e+40,
69.3,2.1125e+40,
69.45,2.096e+40,
69.6,2.0797e+40,
69.75,2.0636e+40,
69.9,2.0479e+40,
70.05,2.0324e+40,
70.2,2.0171e+40,
70.35,2.0021e+40,
70.5,1.9874e+40,
70.65,1.9729e+40,
70.8,1.9586e+40,
70.95,1.9445e+40,
71.1,1.9307e+40,
71.25,1.9171e+40,
71.4,1.9037e+40,
71.55,1.8906e+40,
71.7,1.8776e+40,
71.85,1.8648e+40,
72.0,1.8523e+40,
72.15,1.8399e+40,
72.3,1.8277e+40,
72.45,1.8157e+40,
72.6,1.8039e+40,
72.75,1.7923e+40,
72.9,1.7808e+40,
73.05,1.7695e+40,
73.2,1.7584e+40,
73.35,1.7474e+40,
73.5,1.7366e+40,
73.65,1.726e+40,
73.8,1.7155e+40,
73.95,1.7052e+40,
74.1,1.695e+40,
74.25,1.6849e+40,
74.4,1.675e+40,
74.55,1.6652e+40,
74.7,1.6556e+40,
74.85,1.6461e+40,
75.0,1.6367e+40,
75.15,1.6275e+40,
75.3,1.6184e+40,
75.45,1.6094e+40,
75.6,1.6005e+40,
75.75,1.5917e+40,
75.9,1.5831e+40,
76.05,1.5746e+40,
76.2,1.5661e+40,
76.35,1.5578e+40,
76.5,1.5496e+40,
76.65,1.5415e+40,
76.8,1.5335e+40,
76.95,1.5256e+40,
77.1,1.5178e+40,
77.25,1.5101e+40,
77.4,1.5025e+40,
77.55,1.495e+40,
77.7,1.4875e+40,
77.85,1.4802e+40,
78.0,1.4729e+40,
78.15,1.4658e+40,
78.3,1.4587e+40,
78.45,1.4517e+40,
78.6,1.4447e+40,
78.75,1.4379e+40,
78.9,1.4311e+40,
79.05,1.4244e+40,
79.2,1.4178e+40,
79.35,1.4112e+40,
79.5,1.4047e+40,
79.65,1.3983e+40,
79.8,1.392e+40,
79.95,1.3857e+40,
80.1,1.3795e+40,
80.25,1.3733e+40,
80.4,1.3673e+40,
80.55,1.3612e+40,
80.7,1.3553e+40,
80.85,1.3494e+40,
81.0,1.3435e+40,
81.15,1.3378e+40,
81.3,1.332e+40,
81.45,1.3264e+40,
81.6,1.3207e+40,
81.75,1.3152e+40,
81.9,1.3097e+40,
82.05,1.3042e+40,
82.2,1.2988e+40,
82.35,1.2934e+40,
82.5,1.2881e+40,
82.65,1.2829e+40,
82.8,1.2777e+40,
82.95,1.2725e+40,
83.1,1.2674e+40,
83.25,1.2623e+40,
83.4,1.2573e+40,
83.55,1.2523e+40,
83.7,1.2473e+40,
83.85,1.2424e+40,
84.0,1.2376e+40,
84.15,1.2327e+40,
84.3,1.228e+40,
84.45,1.2232e+40,
84.6,1.2185e+40,
84.75,1.2138e+40,
84.9,1.2092e+40,
85.05,1.2046e+40,
85.2,1.2e+40,
85.35,1.1955e+40,
85.5,1.191e+40,
85.65,1.1866e+40,
85.8,1.1822e+40,
85.95,1.1778e+40,
86.1,1.1734e+40,
86.25,1.1691e+40,
86.4,1.1648e+40,
86.55,1.1605e+40,
86.7,1.1563e+40,
86.85,1.1521e+40,
87.0,1.1479e+40,
87.15,1.1438e+40,
87.3,1.1397e+40,
87.45,1.1356e+40,
87.6,1.1315e+40,
87.75,1.1275e+40,
87.9,1.1235e+40,
88.05,1.1195e+40,
88.2,1.1156e+40,
88.35,1.1117e+40,
88.5,1.1078e+40,
88.65,1.1039e+40,
88.8,1.1e+40,
88.95,1.0962e+40,
89.1,1.0924e+40,
89.25,1.0886e+40,
89.4,1.0849e+40,
89.55,1.0811e+40,
89.7,1.0774e+40,
89.85,1.0738e+40,
90.0,1.0701e+40,
90.15,1.0665e+40,
90.3,1.0628e+40,
90.45,1.0592e+40,
90.6,1.0557e+40,
90.75,1.0521e+40,
90.9,1.0486e+40,
91.05,1.0451e+40,
91.2,1.0416e+40,
91.35,1.0381e+40,
91.5,1.0346e+40,
91.65,1.0312e+40,
91.8,1.0278e+40,
91.95,1.0244e+40,
92.1,1.021e+40,
92.25,1.0176e+40,
92.4,1.0143e+40,
92.55,1.0109e+40,
92.7,1.0076e+40,
92.85,1.0043e+40,
93.0,1.0011e+40,
93.15,9.9781e+39,
93.3,9.9457e+39,
93.45,9.9134e+39,
93.6,9.8813e+39,
93.75,9.8494e+39,
93.9,9.8176e+39,
94.05,9.786e+39,
94.2,9.7545e+39,
94.35,9.7232e+39,
94.5,9.6921e+39,
94.65,9.6611e+39,
94.8,9.6302e+39,
94.95,9.5995e+39,
95.1,9.5689e+39,
95.25,9.5385e+39,
95.4,9.5082e+39,
95.55,9.4781e+39,
95.7,9.4481e+39,
95.85,9.4183e+39,
96.0,9.3886e+39,
96.15,9.359e+39,
96.3,9.3295e+39,
96.45,9.3002e+39,
96.6,9.271e+39,
96.75,9.242e+39,
96.9,9.2131e+39,
97.05,9.1843e+39,
97.2,9.1556e+39,
97.35,9.1271e+39,
97.5,9.0987e+39,
97.65,9.0704e+39,
97.8,9.0422e+39,
97.95,9.0142e+39,
98.1,8.9862e+39,
98.25,8.9584e+39,
98.4,8.9307e+39,
98.55,8.9031e+39,
98.7,8.8757e+39,
98.85,8.8483e+39,
99.0,8.8211e+39,
99.15,8.794e+39,
99.3,8.767e+39,
99.45,8.7401e+39,
99.6,8.7133e+39,
99.75,8.6866e+39,
99.9,8.66e+39,
100.05,8.6336e+39,
100.2,8.6072e+39,
100.35,8.581e+39,
100.5,8.5548e+39,
100.65,8.5288e+39,
100.8,8.5028e+39,
100.95,8.477e+39,
101.1,8.4512e+39,
101.25,8.4256e+39,
101.4,8.4001e+39,
101.55,8.3746e+39,
101.7,8.3493e+39,
101.85,8.324e+39,
102.0,8.2989e+39,
102.15,8.2738e+39,
102.3,8.2489e+39,
102.45,8.224e+39,
102.6,8.1993e+39,
102.75,8.1746e+39,
102.9,8.15e+39,
103.05,8.1255e+39,
103.2,8.1011e+39,
103.35,8.0768e+39,
103.5,8.0526e+39,
103.65,8.0284e+39,
103.8,8.0044e+39,
103.95,7.9804e+39,
104.1,7.9566e+39,
104.25,7.9328e+39,
104.4,7.9091e+39,
104.55,7.8855e+39,
104.7,7.862e+39,
104.85,7.8385e+39,
105.0,7.8152e+39,
105.15,7.7919e+39,
105.3,7.7687e+39,
105.45,7.7456e+39,
105.6,7.7226e+39,
105.75,7.6997e+39,
105.9,7.6768e+39,
106.05,7.654e+39,
106.2,7.6314e+39,
106.35,7.6087e+39,
106.5,7.5862e+39,
106.65,7.5637e+39,
106.8,7.5414e+39,
106.95,7.5191e+39,
107.1,7.4968e+39,
107.25,7.4747e+39,
107.4,7.4526e+39,
107.55,7.4306e+39,
107.7,7.4087e+39,
107.85,7.3869e+39,
108.0,7.3651e+39,
108.15,7.3434e+39,
108.3,7.3218e+39,
108.45,7.3002e+39,
108.6,7.2788e+39,
108.75,7.2574e+39,
108.9,7.236e+39,
109.05,7.2148e+39,
109.2,7.1936e+39,
109.35,7.1725e+39,
109.5,7.1514e+39,
109.65,7.1305e+39,
109.8,7.1096e+39,
109.95,7.0887e+39,
110.1,7.068e+39,
110.25,7.0473e+39,
110.4,7.0266e+39,
110.55,7.0061e+39,
110.7,6.9856e+39,
110.85,6.9652e+39,
111.0,6.9448e+39,
111.15,6.9246e+39,
111.3,6.9043e+39,
111.45,6.8842e+39,
111.6,6.8641e+39,
111.75,6.8441e+39,
111.9,6.8241e+39,
112.05,6.8042e+39,
112.2,6.7844e+39,
112.35,6.7647e+39,
112.5,6.745e+39,
112.65,6.7253e+39,
112.8,6.7058e+39,
112.95,6.6863e+39,
113.1,6.6668e+39,
113.25,6.6475e+39,
113.4,6.6282e+39,
113.55,6.6089e+39,
113.7,6.5897e+39,
113.85,6.5706e+39,
114.0,6.5515e+39,
114.15,6.5325e+39,
114.3,6.5136e+39,
114.45,6.4947e+39,
114.6,6.4759e+39,
114.75,6.4571e+39,
114.9,6.4384e+39,
115.05,6.4198e+39,
115.2,6.4012e+39,
115.35,6.3827e+39,
115.5,6.3642e+39,
115.65,6.3458e+39,
115.8,6.3275e+39,
115.95,6.3092e+39,
116.1,6.291e+39,
116.25,6.2728e+39,
116.4,6.2547e+39,
116.55,6.2366e+39,
116.7,6.2186e+39,
116.85,6.2007e+39,
117.0,6.1828e+39,
117.15,6.165e+39,
117.3,6.1472e+39,
117.45,6.1295e+39,
117.6,6.1119e+39,
117.75,6.0943e+39,
117.9,6.0767e+39,
118.05,6.0592e+39,
118.2,6.0418e+39,
118.35,6.0244e+39,
118.5,6.0071e+39,
118.65,5.9898e+39,
118.8,5.9726e+39,
118.95,5.9554e+39,
119.1,5.9383e+39,
119.25,5.9212e+39,
119.4,5.9042e+39,
119.55,5.8873e+39,
119.7,5.8704e+39,
119.85,5.8536e+39,
120.0,5.8368e+39,
120.15,5.82e+39,
120.3,5.8033e+39,
120.45,5.7867e+39,
120.6,5.7701e+39,
120.75,5.7536e+39,
120.9,5.7371e+39,
121.05,5.7207e+39,
121.2,5.7043e+39,
121.35,5.688e+39,
121.5,5.6717e+39,
121.65,5.6555e+39,
121.8,5.6393e+39,
121.95,5.6232e+39,
122.1,5.6071e+39,
122.25,5.5911e+39,
122.4,5.5751e+39,
122.55,5.5592e+39,
122.7,5.5433e+39,
122.85,5.5275e+39,
123.0,5.5117e+39,
123.15,5.496e+39,
123.3,5.4803e+39,
123.45,5.4647e+39,
123.6,5.4491e+39,
123.75,5.4335e+39,
123.9,5.4181e+39,
124.05,5.4026e+39,
124.2,5.3872e+39,
124.35,5.3719e+39,
124.5,5.3566e+39,
124.65,5.3413e+39,
124.8,5.3261e+39,
124.95,5.311e+39,
125.1,5.2959e+39,
125.25,5.2808e+39,
125.4,5.2658e+39,
125.55,5.2508e+39,
125.7,5.2359e+39,
125.85,5.221e+39,
126.0,5.2062e+39,
126.15,5.1914e+39,
126.3,5.1767e+39,
126.45,5.162e+39,
126.6,5.1473e+39,
126.75,5.1327e+39,
126.9,5.1182e+39,
127.05,5.1036e+39,
127.2,5.0892e+39,
127.35,5.0747e+39,
127.5,5.0604e+39,
127.65,5.046e+39,
127.8,5.0317e+39,
127.95,5.0175e+39,
128.1,5.0033e+39,
128.25,4.9891e+39,
128.4,4.975e+39,
128.55,4.9609e+39,
128.7,4.9469e+39,
128.85,4.9329e+39,
129.0,4.9189e+39,
129.15,4.905e+39,
