time,lumin,
0.375,2.8567e+40,
0.75,1.104e+41,
1.125,2.39e+41,
1.5,4.0706e+41,
1.875,6.0678e+41,
2.25,8.3008e+41,
2.625,1.0688e+42,
3.0,1.3152e+42,
3.375,1.5618e+42,
3.75,1.8017e+42,
4.125,2.0289e+42,
4.5,2.2384e+42,
4.875,2.4259e+42,
5.25,2.5883e+42,
5.625,2.7234e+42,
6.0,2.8299e+42,
6.375,2.9077e+42,
6.75,2.9569e+42,
7.125,2.979e+42,
7.5,2.9755e+42,
7.875,2.9486e+42,
8.25,2.9008e+42,
8.625,2.8347e+42,
9.0,2.7533e+42,
9.375,2.6591e+42,
9.75,2.555e+42,
10.125,2.4435e+42,
10.5,2.327e+42,
10.875,2.2075e+42,
11.25,2.087e+42,
11.625,1.967e+42,
12.0,1.8489e+42,
12.375,1.7338e+42,
12.75,1.6225e+42,
13.125,1.5157e+42,
13.5,1.4139e+42,
13.875,1.3174e+42,
14.25,1.2263e+42,
14.625,1.1406e+42,
15.0,1.0603e+42,
15.375,9.8532e+41,
15.75,9.1544e+41,
16.125,8.5044e+41,
16.5,7.9009e+41,
16.875,7.3413e+41,
17.25,6.823e+41,
17.625,6.3432e+41,
18.0,5.8993e+41,
18.375,5.4888e+41,
18.75,5.1094e+41,
19.125,4.7586e+41,
19.5,4.4344e+41,
19.875,4.1346e+41,
20.25,3.8574e+41,
20.625,3.6011e+41,
21.0,3.3639e+41,
21.375,3.1445e+41,
21.75,2.9413e+41,
22.125,2.7532e+41,
22.5,2.579e+41,
22.875,2.4175e+41,
23.25,2.2678e+41,
23.625,2.129e+41,
24.0,2.0002e+41,
24.375,1.8806e+41,
24.75,1.7696e+41,
25.125,1.6665e+41,
25.5,1.5706e+41,
25.875,1.4815e+41,
26.25,1.3986e+41,
26.625,1.3214e+41,
27.0,1.2496e+41,
27.375,1.1827e+41,
27.75,1.1204e+41,
28.125,1.0623e+41,
28.5,1.008e+41,
28.875,9.5747e+40,
29.25,9.1026e+40,
29.625,8.6616e+40,
30.0,8.2496e+40,
30.375,7.8644e+40,
30.75,7.5042e+40,
31.125,7.1671e+40,
31.5,6.8515e+40,
31.875,6.556e+40,
32.25,6.279e+40,
32.625,6.0194e+40,
33.0,5.7758e+40,
33.375,5.5472e+40,
33.75,5.3326e+40,
34.125,5.131e+40,
34.5,4.9416e+40,
34.875,4.7634e+40,
35.25,4.5957e+40,
35.625,4.4379e+40,
36.0,4.2892e+40,
36.375,4.1491e+40,
36.75,4.0169e+40,
37.125,3.8923e+40,
37.5,3.7746e+40,
37.875,3.6634e+40,
38.25,3.5583e+40,
38.625,3.459e+40,
39.0,3.3649e+40,
39.375,3.2759e+40,
39.75,3.1915e+40,
40.125,3.1115e+40,
40.5,3.0356e+40,
40.875,2.9636e+40,
41.25,2.8951e+40,
41.625,2.8301e+40,
42.0,2.7682e+40,
42.375,2.7093e+40,
42.75,2.6531e+40,
43.125,2.5996e+40,
43.5,2.5486e+40,
43.875,2.4999e+40,
44.25,2.4533e+40,
