time,lumin,
0.2,2.2223e+40,
0.4,8.752e+40,
0.6,1.9383e+41,
0.8,3.3907e+41,
1.0,5.2118e+41,
1.2,7.3807e+41,
1.4,9.8767e+41,
1.6,1.2679e+42,
1.8,1.5767e+42,
2.0,1.9121e+42,
2.2,2.2719e+42,
2.4,2.6542e+42,
2.6,3.0571e+42,
2.8,3.4784e+42,
3.0,3.9163e+42,
3.2,4.3689e+42,
3.4,4.8344e+42,
3.6,5.3108e+42,
3.8,5.7963e+42,
4.0,6.2893e+42,
4.2,6.7881e+42,
4.4,7.2909e+42,
4.6,7.7962e+42,
4.8,8.3023e+42,
5.0,8.8079e+42,
5.2,9.3114e+42,
5.4,9.8115e+42,
5.6,1.0307e+43,
5.8,1.0796e+43,
6.0,1.1278e+43,
6.2,1.1752e+43,
6.4,1.2216e+43,
6.6,1.267e+43,
6.8,1.3112e+43,
7.0,1.3542e+43,
7.2,1.3959e+43,
7.4,1.4362e+43,
7.6,1.475e+43,
7.8,1.5123e+43,
8.0,1.548e+43,
8.2,1.5821e+43,
8.4,1.6145e+43,
8.6,1.6451e+43,
8.8,1.674e+43,
9.0,1.7012e+43,
9.2,1.7265e+43,
9.4,1.75e+43,
9.6,1.7717e+43,
9.8,1.7916e+43,
10.0,1.8096e+43,
10.2,1.8258e+43,
10.4,1.8401e+43,
10.6,1.8526e+43,
10.8,1.8634e+43,
11.0,1.8723e+43,
11.2,1.8795e+43,
11.4,1.885e+43,
11.6,1.8888e+43,
11.8,1.8909e+43,
12.0,1.8914e+43,
12.2,1.8903e+43,
12.4,1.8877e+43,
12.6,1.8835e+43,
12.8,1.8779e+43,
13.0,1.8709e+43,
13.2,1.8626e+43,
13.4,1.8529e+43,
13.6,1.842e+43,
13.8,1.8299e+43,
14.0,1.8166e+43,
14.2,1.8023e+43,
14.4,1.7869e+43,
14.6,1.7705e+43,
14.8,1.7532e+43,
15.0,1.735e+43,
15.2,1.7159e+43,
15.4,1.6961e+43,
15.6,1.6756e+43,
15.8,1.6545e+43,
16.0,1.6327e+43,
16.2,1.6103e+43,
16.4,1.5875e+43,
16.6,1.5642e+43,
16.8,1.5404e+43,
17.0,1.5163e+43,
17.2,1.4919e+43,
17.4,1.4672e+43,
17.6,1.4423e+43,
17.8,1.4172e+43,
18.0,1.3919e+43,
18.2,1.3665e+43,
18.4,1.341e+43,
18.6,1.3155e+43,
18.8,1.29e+43,
19.0,1.2645e+43,
19.2,1.2391e+43,
19.4,1.2137e+43,
19.6,1.1885e+43,
19.8,1.1634e+43,
20.0,1.1385e+43,
20.2,1.1137e+43,
20.4,1.0892e+43,
20.6,1.0649e+43,
20.8,1.0408e+43,
21.0,1.017e+43,
21.2,9.9347e+42,
21.4,9.7025e+42,
21.6,9.4733e+42,
21.8,9.2473e+42,
22.0,9.0246e+42,
22.2,8.8054e+42,
22.4,8.5897e+42,
22.6,8.3775e+42,
22.8,8.169e+42,
23.0,7.9641e+42,
23.2,7.7631e+42,
23.4,7.5658e+42,
23.6,7.3723e+42,
23.8,7.1826e+42,
24.0,6.9968e+42,
24.2,6.8149e+42,
24.4,6.6368e+42,
24.6,6.4626e+42,
24.8,6.2921e+42,
25.0,6.1256e+42,
25.2,5.9628e+42,
25.4,5.8037e+42,
25.6,5.6484e+42,
25.8,5.4968e+42,
26.0,5.3489e+42,
26.2,5.2046e+42,
26.4,5.0638e+42,
26.6,4.9266e+42,
26.8,4.7928e+42,
27.0,4.6625e+42,
27.2,4.5355e+42,
27.4,4.4118e+42,
27.6,4.2913e+42,
27.8,4.1741e+42,
28.0,4.0599e+42,
28.2,3.9489e+42,
28.4,3.8408e+42,
28.6,3.7356e+42,
28.8,3.6334e+42,
29.0,3.5339e+42,
29.2,3.4372e+42,
29.4,3.3432e+42,
29.6,3.2518e+42,
29.8,3.163e+42,
30.0,3.0766e+42,
30.2,2.9927e+42,
30.4,2.9112e+42,
