time,lumin,
0.2,1.6667e+40,
0.4,6.564e+40,
0.6,1.4537e+41,
0.8,2.543e+41,
1.0,3.9088e+41,
1.2,5.5355e+41,
1.4,7.4075e+41,
1.6,9.5093e+41,
1.8,1.1825e+42,
2.0,1.434e+42,
2.2,1.7039e+42,
2.4,1.9907e+42,
2.6,2.2928e+42,
2.8,2.6088e+42,
3.0,2.9372e+42,
3.2,3.2767e+42,
3.4,3.6258e+42,
3.6,3.9831e+42,
3.8,4.3473e+42,
4.0,4.717e+42,
4.2,5.0911e+42,
4.4,5.4682e+42,
4.6,5.8471e+42,
4.8,6.2267e+42,
5.0,6.6059e+42,
5.2,6.9836e+42,
5.4,7.3586e+42,
5.6,7.7301e+42,
5.8,8.0971e+42,
6.0,8.4587e+42,
6.2,8.8139e+42,
6.4,9.1621e+42,
6.6,9.5024e+42,
6.8,9.8341e+42,
7.0,1.0157e+43,
7.2,1.0469e+43,
7.4,1.0771e+43,
7.6,1.1062e+43,
7.8,1.1342e+43,
8.0,1.161e+43,
8.2,1.1865e+43,
8.4,1.2108e+43,
8.6,1.2338e+43,
8.8,1.2555e+43,
9.0,1.2759e+43,
9.2,1.2949e+43,
9.4,1.3125e+43,
9.6,1.3288e+43,
9.8,1.3437e+43,
10.0,1.3572e+43,
10.2,1.3693e+43,
10.4,1.3801e+43,
10.6,1.3895e+43,
10.8,1.3975e+43,
11.0,1.4042e+43,
11.2,1.4096e+43,
11.4,1.4137e+43,
11.6,1.4166e+43,
11.8,1.4182e+43,
12.0,1.4185e+43,
12.2,1.4177e+43,
12.4,1.4157e+43,
12.6,1.4126e+43,
12.8,1.4085e+43,
13.0,1.4032e+43,
13.2,1.3969e+43,
13.4,1.3897e+43,
13.6,1.3815e+43,
13.8,1.3724e+43,
14.0,1.3625e+43,
14.2,1.3517e+43,
14.4,1.3402e+43,
14.6,1.3279e+43,
14.8,1.3149e+43,
15.0,1.3012e+43,
15.2,1.287e+43,
15.4,1.2721e+43,
15.6,1.2567e+43,
15.8,1.2408e+43,
16.0,1.2245e+43,
16.2,1.2077e+43,
16.4,1.1906e+43,
16.6,1.1731e+43,
16.8,1.1553e+43,
17.0,1.1372e+43,
17.2,1.1189e+43,
17.4,1.1004e+43,
17.6,1.0817e+43,
17.8,1.0629e+43,
18.0,1.0439e+43,
18.2,1.0249e+43,
18.4,1.0058e+43,
18.6,9.8664e+42,
18.8,9.6751e+42,
19.0,9.4839e+42,
19.2,9.2931e+42,
19.4,9.103e+42,
19.6,8.9137e+42,
19.8,8.7255e+42,
20.0,8.5385e+42,
20.2,8.3529e+42,
20.4,8.1688e+42,
20.6,7.9865e+42,
20.8,7.806e+42,
21.0,7.6274e+42,
21.2,7.451e+42,
21.4,7.2768e+42,
21.6,7.105e+42,
21.8,6.9355e+42,
22.0,6.7685e+42,
22.2,6.6041e+42,
22.4,6.4422e+42,
22.6,6.2831e+42,
22.8,6.1267e+42,
23.0,5.9731e+42,
23.2,5.8223e+42,
23.4,5.6743e+42,
23.6,5.5292e+42,
23.8,5.387e+42,
24.0,5.2476e+42,
24.2,5.1112e+42,
24.4,4.9776e+42,
24.6,4.8469e+42,
24.8,4.7191e+42,
25.0,4.5942e+42,
25.2,4.4721e+42,
25.4,4.3528e+42,
25.6,4.2363e+42,
25.8,4.1226e+42,
26.0,4.0117e+42,
26.2,3.9034e+42,
26.4,3.7979e+42,
26.6,3.6949e+42,
26.8,3.5946e+42,
27.0,3.4968e+42,
27.2,3.4016e+42,
27.4,3.3088e+42,
27.6,3.2185e+42,
27.8,3.1306e+42,
28.0,3.045e+42,
28.2,2.9616e+42,
28.4,2.8806e+42,
28.6,2.8017e+42,
28.8,2.725e+42,
29.0,2.6504e+42,
29.2,2.5779e+42,
29.4,2.5074e+42,
29.6,2.4389e+42,
29.8,2.3722e+42,
30.0,2.3075e+42,
30.2,2.2445e+42,
30.4,2.1834e+42,
30.6,2.124e+42,
30.8,2.0663e+42,
31.0,2.0102e+42,
31.2,1.9557e+42,
31.4,1.9028e+42,
31.6,1.8514e+42,
31.8,1.8015e+42,
32.0,1.7531e+42,
32.2,1.706e+42,
32.4,1.6603e+42,
32.6,1.6159e+42,
