time,lumin,
0.375,2.3445e+40,
0.75,9.0956e+40,
1.125,1.978e+41,
1.5,3.3871e+41,
1.875,5.0801e+41,
2.25,6.9976e+41,
2.625,9.0796e+41,
3.0,1.1267e+42,
3.375,1.3501e+42,
3.75,1.5728e+42,
4.125,1.7899e+42,
4.5,1.9968e+42,
4.875,2.1898e+42,
5.25,2.3655e+42,
5.625,2.5214e+42,
6.0,2.6556e+42,
6.375,2.767e+42,
6.75,2.8547e+42,
7.125,2.919e+42,
7.5,2.96e+42,
7.875,2.9789e+42,
8.25,2.9769e+42,
8.625,2.9556e+42,
9.0,2.9167e+42,
9.375,2.8623e+42,
9.75,2.7943e+42,
10.125,2.7149e+42,
10.5,2.6261e+42,
10.875,2.5298e+42,
11.25,2.4279e+42,
11.625,2.3222e+42,
12.0,2.2141e+42,
12.375,2.1051e+42,
12.75,1.9964e+42,
13.125,1.8889e+42,
13.5,1.7836e+42,
13.875,1.6812e+42,
14.25,1.5822e+42,
14.625,1.4871e+42,
15.0,1.396e+42,
15.375,1.3094e+42,
15.75,1.2271e+42,
16.125,1.1493e+42,
16.5,1.076e+42,
16.875,1.007e+42,
17.25,9.422e+41,
17.625,8.8149e+41,
18.0,8.2469e+41,
18.375,7.716e+41,
18.75,7.2203e+41,
19.125,6.7579e+41,
19.5,6.3267e+41,
19.875,5.9248e+41,
20.25,5.5504e+41,
20.625,5.2017e+41,
21.0,4.8769e+41,
21.375,4.5744e+41,
21.75,4.2926e+41,
22.125,4.0302e+41,
22.5,3.7857e+41,
22.875,3.5578e+41,
23.25,3.3455e+41,
23.625,3.1475e+41,
24.0,2.9629e+41,
24.375,2.7907e+41,
24.75,2.63e+41,
25.125,2.48e+41,
25.5,2.34e+41,
25.875,2.2092e+41,
26.25,2.0871e+41,
26.625,1.9729e+41,
27.0,1.8661e+41,
27.375,1.7663e+41,
27.75,1.6729e+41,
28.125,1.5855e+41,
28.5,1.5036e+41,
28.875,1.427e+41,
29.25,1.3552e+41,
29.625,1.2879e+41,
30.0,1.2248e+41,
30.375,1.1656e+41,
30.75,1.1101e+41,
31.125,1.058e+41,
31.5,1.0091e+41,
31.875,9.6309e+40,
32.25,9.1991e+40,
32.625,8.7932e+40,
33.0,8.4115e+40,
33.375,8.0524e+40,
33.75,7.7145e+40,
34.125,7.3964e+40,
34.5,7.0968e+40,
34.875,6.8145e+40,
35.25,6.5485e+40,
35.625,6.2976e+40,
36.0,6.061e+40,
36.375,5.8377e+40,
36.75,5.6269e+40,
37.125,5.4278e+40,
37.5,5.2397e+40,
37.875,5.0619e+40,
38.25,4.8937e+40,
38.625,4.7346e+40,
39.0,4.5841e+40,
39.375,4.4415e+40,
39.75,4.3065e+40,
40.125,4.1785e+40,
40.5,4.0571e+40,
40.875,3.942e+40,
41.25,3.8327e+40,
41.625,3.729e+40,
42.0,3.6305e+40,
42.375,3.5368e+40,
42.75,3.4477e+40,
43.125,3.363e+40,
43.5,3.2823e+40,
43.875,3.2055e+40,
44.25,3.1323e+40,
44.625,3.0625e+40,
45.0,2.996e+40,
45.375,2.9324e+40,
45.75,2.8718e+40,
46.125,2.8138e+40,
46.5,2.7584e+40,
46.875,2.7054e+40,
47.25,2.6547e+40,
47.625,2.6062e+40,
48.0,2.5596e+40,
48.375,2.515e+40,
48.75,2.4722e+40,
49.125,2.4311e+40,
49.5,2.3917e+40,
49.875,2.3537e+40,
50.25,2.3173e+40,
50.625,2.2822e+40,
51.0,2.2484e+40,
51.375,2.2159e+40,
51.75,2.1845e+40,
52.125,2.1542e+40,
52.5,2.125e+40,
52.875,2.0968e+40,
53.25,2.0695e+40,
53.625,2.0432e+40,
54.0,2.0177e+40,
54.375,1.993e+40,
54.75,1.9691e+40,
55.125,1.9459e+40,
55.5,1.9234e+40,
55.875,1.9015e+40,
56.25,1.8803e+40,
56.625,1.8597e+40,
57.0,1.8397e+40,
57.375,1.8202e+40,
57.75,1.8012e+40,
58.125,1.7827e+40,
58.5,1.7647e+40,
58.875,1.7472e+40,
59.25,1.73e+40,
59.625,1.7133e+40,
60.0,1.697e+40,
60.375,1.681e+40,
60.75,1.6654e+40,
61.125,1.6502e+40,
61.5,1.6352e+40,
61.875,1.6206e+40,
62.25,1.6063e+40,
62.625,1.5922e+40,
63.0,1.5785e+40,
63.375,1.565e+40,
63.75,1.5517e+40,
64.125,1.5387e+40,
64.5,1.5259e+40,
64.875,1.5133e+40,
65.25,1.501e+40,
65.625,1.4889e+40,
66.0,1.4769e+40,
66.375,1.4652e+40,
66.75,1.4536e+40,
67.125,1.4422e+40,
67.5,1.431e+40,
67.875,1.4199e+40,
68.25,1.409e+40,
68.625,1.3983e+40,
69.0,1.3877e+40,
69.375,1.3773e+40,
69.75,1.3669e+40,
70.125,1.3568e+40,
70.5,1.3467e+40,
70.875,1.3368e+40,
71.25,1.327e+40,
71.625,1.3173e+40,
72.0,1.3077e+40,
72.375,1.2983e+40,
72.75,1.2889e+40,
73.125,1.2796e+40,
73.5,1.2705e+40,
73.875,1.2614e+40,
74.25,1.2525e+40,
74.625,1.2436e+40,
75.0,1.2349e+40,
75.375,1.2262e+40,
75.75,1.2176e+40,
76.125,1.2091e+40,
76.5,1.2007e+40,
