time,lumin,
0.2,3.1588e+40,
0.4,1.2436e+41,
0.6,2.7527e+41,
0.8,4.8119e+41,
1.0,7.3893e+41,
1.2,1.0453e+42,
1.4,1.3969e+42,
1.6,1.7905e+42,
1.8,2.2227e+42,
2.0,2.6902e+42,
2.2,3.1897e+42,
2.4,3.7177e+42,
2.6,4.2711e+42,
2.8,4.8464e+42,
3.0,5.4405e+42,
3.2,6.0501e+42,
3.4,6.6722e+42,
3.6,7.3037e+42,
3.8,7.9417e+42,
4.0,8.5831e+42,
4.2,9.2254e+42,
4.4,9.8657e+42,
4.6,1.0502e+43,
4.8,1.1131e+43,
5.0,1.175e+43,
5.2,1.2359e+43,
5.4,1.2953e+43,
5.6,1.3533e+43,
5.8,1.4095e+43,
6.0,1.4638e+43,
6.2,1.5161e+43,
6.4,1.5662e+43,
6.6,1.614e+43,
6.8,1.6594e+43,
7.0,1.7023e+43,
7.2,1.7427e+43,
7.4,1.7803e+43,
7.6,1.8153e+43,
7.8,1.8475e+43,
8.0,1.8769e+43,
8.2,1.9036e+43,
8.4,1.9274e+43,
8.6,1.9485e+43,
8.8,1.9667e+43,
9.0,1.9822e+43,
9.2,1.995e+43,
9.4,2.0051e+43,
9.6,2.0126e+43,
9.8,2.0175e+43,
10.0,2.0199e+43,
10.2,2.0199e+43,
10.4,2.0175e+43,
10.6,2.0129e+43,
10.8,2.006e+43,
11.0,1.9971e+43,
11.2,1.9861e+43,
11.4,1.9733e+43,
11.6,1.9586e+43,
11.8,1.9423e+43,
12.0,1.9243e+43,
12.2,1.9048e+43,
12.4,1.8839e+43,
12.6,1.8617e+43,
12.8,1.8382e+43,
13.0,1.8137e+43,
13.2,1.7882e+43,
13.4,1.7617e+43,
13.6,1.7344e+43,
13.8,1.7063e+43,
14.0,1.6776e+43,
14.2,1.6484e+43,
14.4,1.6186e+43,
14.6,1.5885e+43,
14.8,1.558e+43,
15.0,1.5273e+43,
15.2,1.4964e+43,
15.4,1.4653e+43,
15.6,1.4342e+43,
15.8,1.4031e+43,
16.0,1.3721e+43,
16.2,1.3411e+43,
16.4,1.3103e+43,
16.6,1.2797e+43,
16.8,1.2494e+43,
17.0,1.2193e+43,
17.2,1.1895e+43,
17.4,1.1601e+43,
17.6,1.1311e+43,
17.8,1.1024e+43,
18.0,1.0742e+43,
18.2,1.0464e+43,
18.4,1.019e+43,
18.6,9.9217e+42,
18.8,9.658e+42,
19.0,9.3993e+42,
19.2,9.1457e+42,
19.4,8.8973e+42,
19.6,8.6541e+42,
19.8,8.4162e+42,
20.0,8.1836e+42,
20.2,7.9563e+42,
20.4,7.7343e+42,
20.6,7.5176e+42,
20.8,7.3062e+42,
21.0,7.1e+42,
21.2,6.899e+42,
21.4,6.7031e+42,
21.6,6.5123e+42,
21.8,6.3265e+42,
22.0,6.1457e+42,
22.2,5.9697e+42,
22.4,5.7985e+42,
22.6,5.6319e+42,
22.8,5.47e+42,
23.0,5.3126e+42,
23.2,5.1596e+42,
23.4,5.011e+42,
23.6,4.8665e+42,
