time,lumin,
0.2,2.8081e+40,
0.4,1.1056e+41,
0.6,2.4477e+41,
0.8,4.2796e+41,
1.0,6.5737e+41,
1.2,9.3019e+41,
1.4,1.2436e+42,
1.6,1.5947e+42,
1.8,1.9807e+42,
2.0,2.3986e+42,
2.2,2.8457e+42,
2.4,3.319e+42,
2.6,3.8158e+42,
2.8,4.3332e+42,
3.0,4.8685e+42,
3.2,5.419e+42,
3.4,5.982e+42,
3.6,6.5548e+42,
3.8,7.135e+42,
4.0,7.7201e+42,
4.2,8.3076e+42,
4.4,8.8953e+42,
4.6,9.481e+42,
4.8,1.0062e+43,
5.0,1.0638e+43,
5.2,1.1205e+43,
5.4,1.1762e+43,
5.6,1.2307e+43,
5.8,1.2839e+43,
6.0,1.3356e+43,
6.2,1.3857e+43,
6.4,1.434e+43,
6.6,1.4805e+43,
6.8,1.5249e+43,
7.0,1.5673e+43,
7.2,1.6076e+43,
7.4,1.6456e+43,
7.6,1.6813e+43,
7.8,1.7147e+43,
8.0,1.7457e+43,
8.2,1.7743e+43,
8.4,1.8004e+43,
8.6,1.8241e+43,
8.8,1.8453e+43,
9.0,1.8641e+43,
9.2,1.8805e+43,
9.4,1.8944e+43,
9.6,1.906e+43,
9.8,1.9152e+43,
10.0,1.9221e+43,
10.2,1.9267e+43,
10.4,1.9292e+43,
10.6,1.9295e+43,
10.8,1.9277e+43,
11.0,1.9239e+43,
11.2,1.9181e+43,
11.4,1.9105e+43,
11.6,1.9011e+43,
11.8,1.89e+43,
12.0,1.8772e+43,
12.2,1.8629e+43,
12.4,1.8471e+43,
12.6,1.8299e+43,
12.8,1.8115e+43,
13.0,1.7918e+43,
13.2,1.771e+43,
13.4,1.7491e+43,
13.6,1.7262e+43,
13.8,1.7025e+43,
14.0,1.678e+43,
14.2,1.6527e+43,
14.4,1.6268e+43,
14.6,1.6003e+43,
14.8,1.5733e+43,
15.0,1.5458e+43,
15.2,1.518e+43,
15.4,1.4898e+43,
15.6,1.4615e+43,
15.8,1.4329e+43,
16.0,1.4042e+43,
16.2,1.3754e+43,
16.4,1.3466e+43,
16.6,1.3178e+43,
16.8,1.2891e+43,
17.0,1.2605e+43,
17.2,1.2321e+43,
17.4,1.2038e+43,
17.6,1.1758e+43,
17.8,1.148e+43,
18.0,1.1205e+43,
18.2,1.0934e+43,
18.4,1.0665e+43,
18.6,1.04e+43,
18.8,1.0139e+43,
19.0,9.8819e+42,
19.2,9.6288e+42,
19.4,9.38e+42,
19.6,9.1356e+42,
19.8,8.8957e+42,
20.0,8.6603e+42,
20.2,8.4296e+42,
20.4,8.2035e+42,
20.6,7.9822e+42,
