time,lumin,
0.2,2.4069e+40,
0.4,9.4769e+40,
0.6,2.098e+41,
0.8,3.6682e+41,
1.0,5.6346e+41,
1.2,7.9731e+41,
1.4,1.0659e+42,
1.6,1.3669e+42,
1.8,1.6977e+42,
2.0,2.0559e+42,
2.2,2.4391e+42,
2.4,2.8449e+42,
2.6,3.2707e+42,
2.8,3.7142e+42,
3.0,4.173e+42,
3.2,4.6448e+42,
3.4,5.1274e+42,
3.6,5.6184e+42,
3.8,6.1157e+42,
4.0,6.6172e+42,
4.2,7.1208e+42,
4.4,7.6246e+42,
4.6,8.1265e+42,
4.8,8.6249e+42,
5.0,9.118e+42,
5.2,9.604e+42,
5.4,1.0081e+43,
5.6,1.0549e+43,
5.8,1.1005e+43,
6.0,1.1448e+43,
6.2,1.1877e+43,
6.4,1.2291e+43,
6.6,1.269e+43,
6.8,1.3071e+43,
7.0,1.3434e+43,
7.2,1.3779e+43,
7.4,1.4105e+43,
7.6,1.4411e+43,
7.8,1.4697e+43,
8.0,1.4963e+43,
8.2,1.5208e+43,
8.4,1.5432e+43,
8.6,1.5635e+43,
8.8,1.5817e+43,
9.0,1.5978e+43,
9.2,1.6118e+43,
9.4,1.6238e+43,
9.6,1.6337e+43,
9.8,1.6416e+43,
10.0,1.6475e+43,
10.2,1.6515e+43,
10.4,1.6536e+43,
10.6,1.6538e+43,
10.8,1.6523e+43,
11.0,1.649e+43,
11.2,1.6441e+43,
11.4,1.6376e+43,
11.6,1.6295e+43,
11.8,1.62e+43,
12.0,1.609e+43,
12.2,1.5968e+43,
12.4,1.5832e+43,
12.6,1.5685e+43,
12.8,1.5527e+43,
13.0,1.5358e+43,
13.2,1.518e+43,
13.4,1.4992e+43,
13.6,1.4796e+43,
13.8,1.4593e+43,
14.0,1.4383e+43,
14.2,1.4166e+43,
14.4,1.3944e+43,
14.6,1.3717e+43,
14.8,1.3485e+43,
15.0,1.325e+43,
15.2,1.3011e+43,
15.4,1.277e+43,
15.6,1.2527e+43,
15.8,1.2282e+43,
16.0,1.2036e+43,
16.2,1.1789e+43,
16.4,1.1542e+43,
16.6,1.1296e+43,
16.8,1.105e+43,
17.0,1.0805e+43,
17.2,1.0561e+43,
17.4,1.0319e+43,
17.6,1.0078e+43,
17.8,9.8402e+42,
18.0,9.6046e+42,
18.2,9.3716e+42,
18.4,9.1415e+42,
18.6,8.9144e+42,
18.8,8.6906e+42,
19.0,8.4702e+42,
19.2,8.2533e+42,
19.4,8.04e+42,
19.6,7.8305e+42,
19.8,7.6249e+42,
20.0,7.4231e+42,
20.2,7.2253e+42,
20.4,7.0316e+42,
20.6,6.8419e+42,
20.8,6.6562e+42,
21.0,6.4747e+42,
21.2,6.2973e+42,
21.4,6.1239e+42,
21.6,5.9546e+42,
21.8,5.7894e+42,
22.0,5.6282e+42,
22.2,5.471e+42,
22.4,5.3178e+42,
22.6,5.1684e+42,
22.8,5.023e+42,
23.0,4.8813e+42,
23.2,4.7434e+42,
23.4,4.6091e+42,
23.6,4.4785e+42,
23.8,4.3514e+42,
24.0,4.2278e+42,
24.2,4.1077e+42,
24.4,3.9908e+42,
24.6,3.8773e+42,
24.8,3.767e+42,
25.0,3.6598e+42,
25.2,3.5556e+42,
25.4,3.4544e+42,
25.6,3.3562e+42,
25.8,3.2608e+42,
26.0,3.1681e+42,
26.2,3.0782e+42,
26.4,2.9908e+42,
26.6,2.906e+42,
26.8,2.8238e+42,
27.0,2.7439e+42,
27.2,2.6664e+42,
27.4,2.5911e+42,
27.6,2.5181e+42,
27.8,2.4472e+42,
28.0,2.3785e+42,
28.2,2.3118e+42,
28.4,2.247e+42,
28.6,2.1842e+42,
28.8,2.1232e+42,
29.0,2.0641e+42,
29.2,2.0067e+42,
29.4,1.951e+42,
29.6,1.897e+42,
29.8,1.8446e+42,
30.0,1.7937e+42,
30.2,1.7443e+42,
30.4,1.6964e+42,
30.6,1.65e+42,
30.8,1.6049e+42,
31.0,1.5611e+42,
31.2,1.5187e+42,
31.4,1.4775e+42,
31.6,1.4375e+42,
31.8,1.3988e+42,
32.0,1.3611e+42,
32.2,1.3246e+42,
32.4,1.2892e+42,
32.6,1.2548e+42,
32.8,1.2214e+42,
33.0,1.189e+42,
33.2,1.1576e+42,
33.4,1.1271e+42,
33.6,1.0975e+42,
33.8,1.0687e+42,
34.0,1.0409e+42,
34.2,1.0138e+42,
34.4,9.8753e+41,
34.6,9.6203e+41,
34.8,9.3729e+41,
35.0,9.1327e+41,
35.2,8.8996e+41,
35.4,8.6734e+41,
35.6,8.4537e+41,
35.8,8.2405e+41,
36.0,8.0336e+41,
36.2,7.8327e+41,
36.4,7.6376e+41,
36.6,7.4483e+41,
36.8,7.2645e+41,
37.0,7.0861e+41,
37.2,6.9129e+41,
37.4,6.7447e+41,
37.6,6.5814e+41,
37.8,6.4229e+41,
38.0,6.269e+41,
38.2,6.1195e+41,
38.4,5.9744e+41,
38.6,5.8335e+41,
38.8,5.6967e+41,
39.0,5.5638e+41,
39.2,5.4348e+41,
39.4,5.3095e+41,
39.6,5.1878e+41,
39.8,5.0696e+41,
40.0,4.9549e+41,
