time,lumin,
0.099,3.3878e+40,
0.198,1.3511e+41,
0.297,3.031e+41,
0.396,5.3721e+41,
0.495,8.3681e+41,
0.594,1.2012e+42,
0.693,1.6299e+42,
0.792,2.122e+42,
0.891,2.6769e+42,
0.99,3.2939e+42,
1.089,3.9723e+42,
1.188,4.7113e+42,
1.287,5.5103e+42,
1.386,6.3685e+42,
1.485,7.2851e+42,
1.584,8.2593e+42,
1.683,9.2904e+42,
1.782,1.0378e+43,
1.881,1.152e+43,
1.98,1.2717e+43,
2.079,1.3968e+43,
2.178,1.5271e+43,
2.277,1.6627e+43,
2.376,1.8034e+43,
2.475,1.9491e+43,
2.574,2.0997e+43,
2.673,2.2553e+43,
2.772,2.4156e+43,
2.871,2.5806e+43,
2.97,2.7502e+43,
3.069,2.9243e+43,
3.168,3.1029e+43,
3.267,3.2858e+43,
3.366,3.473e+43,
3.465,3.6643e+43,
3.564,3.8598e+43,
3.663,4.0592e+43,
3.762,4.2625e+43,
3.861,4.4697e+43,
3.96,4.6805e+43,
4.059,4.8951e+43,
4.158,5.1131e+43,
4.257,5.3347e+43,
4.356,5.5596e+43,
4.455,5.7878e+43,
4.554,6.0192e+43,
4.653,6.2538e+43,
4.752,6.4913e+43,
4.851,6.7318e+43,
4.95,6.9751e+43,
5.049,7.2212e+43,
5.148,7.47e+43,
5.247,7.7214e+43,
5.346,7.9753e+43,
5.445,8.2316e+43,
5.544,8.4903e+43,
5.643,8.7512e+43,
5.742,9.0143e+43,
5.841,9.2795e+43,
5.94,9.5467e+43,
6.039,9.8158e+43,
6.138,1.0087e+44,
6.237,1.036e+44,
6.336,1.0634e+44,
6.435,1.091e+44,
6.534,1.1188e+44,
6.633,1.1467e+44,
6.732,1.1747e+44,
6.831,1.2029e+44,
6.93,1.2312e+44,
7.029,1.2596e+44,
7.128,1.2881e+44,
7.227,1.3167e+44,
7.326,1.3454e+44,
7.425,1.3742e+44,
7.524,1.4031e+44,
7.623,1.432e+44,
7.722,1.461e+44,
7.821,1.4901e+44,
7.92,1.5192e+44,
8.019,1.5484e+44,
8.118,1.5776e+44,
8.217,1.6068e+44,
8.316,1.636e+44,
8.415,1.6653e+44,
8.514,1.6946e+44,
8.613,1.7239e+44,
8.712,1.7532e+44,
8.811,1.7825e+44,
8.91,1.8118e+44,
9.009,1.841e+44,
9.108,1.8703e+44,
9.207,1.8995e+44,
9.306,1.9287e+44,
9.405,1.9578e+44,
9.504,1.9869e+44,
9.603,2.0159e+44,
9.702,2.0449e+44,
9.801,2.0738e+44,
9.9,2.1027e+44,
9.999,2.1315e+44,
10.098,2.1602e+44,
10.197,2.1888e+44,
10.296,2.2174e+44,
10.395,2.2458e+44,
10.494,2.2742e+44,
10.593,2.3025e+44,
10.692,2.3306e+44,
10.791,2.3587e+44,
10.89,2.3866e+44,
10.989,2.4145e+44,
11.088,2.4422e+44,
11.187,2.4698e+44,
11.286,2.4972e+44,
11.385,2.5246e+44,
11.484,2.5518e+44,
11.583,2.5788e+44,
11.682,2.6057e+44,
11.781,2.6325e+44,
11.88,2.6591e+44,
11.979,2.6856e+44,
12.078,2.7119e+44,
12.177,2.738e+44,
12.276,2.764e+44,
12.375,2.7899e+44,
12.474,2.8155e+44,
12.573,2.841e+44,
12.672,2.8663e+44,
12.771,2.8914e+44,
12.87,2.9164e+44,
12.969,2.9412e+44,
13.068,2.9657e+44,
13.167,2.9901e+44,
13.266,3.0143e+44,
13.365,3.0384e+44,
13.464,3.0622e+44,
13.563,3.0858e+44,
13.662,3.1092e+44,
13.761,3.1324e+44,
13.86,3.1555e+44,
13.959,3.1783e+44,
14.058,3.2009e+44,
14.157,3.2233e+44,
14.256,3.2454e+44,
14.355,3.2674e+44,
14.454,3.2892e+44,
14.553,3.3107e+44,
14.652,3.332e+44,
14.751,3.3531e+44,
14.85,3.374e+44,
14.949,3.3947e+44,
15.048,3.4151e+44,
15.147,3.4353e+44,
15.246,3.4553e+44,
15.345,3.475e+44,
15.444,3.4945e+44,
15.543,3.5138e+44,
15.642,3.5329e+44,
15.741,3.5517e+44,
15.84,3.5703e+44,
15.939,3.5887e+44,
16.038,3.6068e+44,
16.137,3.6247e+44,
16.236,3.6424e+44,
16.335,3.6598e+44,
16.434,3.677e+44,
16.533,3.6939e+44,
16.632,3.7106e+44,
16.731,3.7271e+44,
16.83,3.7433e+44,
16.929,3.7593e+44,
17.028,3.775e+44,
17.127,3.7906e+44,
17.226,3.8058e+44,
17.325,3.8209e+44,
17.424,3.8356e+44,
17.523,3.8502e+44,
17.622,3.8645e+44,
17.721,3.8786e+44,
17.82,3.8924e+44,
17.919,3.906e+44,
18.018,3.9193e+44,
18.117,3.9324e+44,
18.216,3.9453e+44,
18.315,3.9579e+44,
18.414,3.9703e+44,
18.513,3.9825e+44,
18.612,3.9944e+44,
18.711,4.0061e+44,
18.81,4.0175e+44,
18.909,4.0287e+44,
19.008,4.0397e+44,
19.107,4.0504e+44,
19.206,4.0609e+44,
19.305,4.0712e+44,
19.404,4.0812e+44,
19.503,4.091e+44,
19.602,4.1006e+44,
19.701,4.11e+44,
19.8,4.1191e+44,
19.899,4.128e+44,
19.998,4.1366e+44,
20.097,4.1451e+44,
20.196,4.1533e+44,
20.295,4.1613e+44,
20.394,4.169e+44,
20.493,4.1766e+44,
20.592,4.1839e+44,
20.691,4.191e+44,
20.79,4.1979e+44,
20.889,4.2045e+44,
20.988,4.211e+44,
21.087,4.2172e+44,
21.186,4.2233e+44,
21.285,4.2291e+44,
21.384,4.2347e+44,
21.483,4.2401e+44,
21.582,4.2453e+44,
21.681,4.2503e+44,
21.78,4.2551e+44,
21.879,4.2597e+44,
