time,lumin,
0.099,3.165e+40,
0.198,1.2627e+41,
0.297,2.8335e+41,
0.396,5.0238e+41,
0.495,7.8281e+41,
0.594,1.1241e+42,
0.693,1.5257e+42,
0.792,1.9871e+42,
0.891,2.5077e+42,
0.99,3.0868e+42,
1.089,3.7239e+42,
1.188,4.4183e+42,
1.287,5.1695e+42,
1.386,5.9768e+42,
1.485,6.8396e+42,
1.584,7.7572e+42,
1.683,8.7289e+42,
1.782,9.7541e+42,
1.881,1.0832e+43,
1.98,1.1962e+43,
2.079,1.3144e+43,
2.178,1.4376e+43,
2.277,1.5658e+43,
2.376,1.699e+43,
2.475,1.837e+43,
2.574,1.9798e+43,
2.673,2.1273e+43,
2.772,2.2794e+43,
2.871,2.4361e+43,
2.97,2.5973e+43,
3.069,2.7629e+43,
3.168,2.9328e+43,
3.267,3.107e+43,
3.366,3.2854e+43,
3.465,3.4678e+43,
3.564,3.6543e+43,
3.663,3.8448e+43,
3.762,4.0391e+43,
3.861,4.2372e+43,
3.96,4.439e+43,
4.059,4.6444e+43,
4.158,4.8534e+43,
4.257,5.0659e+43,
4.356,5.2817e+43,
4.455,5.5009e+43,
4.554,5.7233e+43,
4.653,5.9489e+43,
4.752,6.1776e+43,
4.851,6.4092e+43,
4.95,6.6438e+43,
5.049,6.8812e+43,
5.148,7.1214e+43,
5.247,7.3643e+43,
5.346,7.6098e+43,
5.445,7.8578e+43,
5.544,8.1082e+43,
5.643,8.3611e+43,
5.742,8.6162e+43,
5.841,8.8736e+43,
5.94,9.1331e+43,
6.039,9.3946e+43,
6.138,9.6582e+43,
6.237,9.9236e+43,
6.336,1.0191e+44,
6.435,1.046e+44,
6.534,1.0731e+44,
6.633,1.1003e+44,
6.732,1.1277e+44,
6.831,1.1553e+44,
6.93,1.1829e+44,
7.029,1.2107e+44,
7.128,1.2387e+44,
7.227,1.2667e+44,
7.326,1.2949e+44,
7.425,1.3232e+44,
7.524,1.3516e+44,
7.623,1.38e+44,
7.722,1.4086e+44,
7.821,1.4372e+44,
7.92,1.4659e+44,
8.019,1.4946e+44,
8.118,1.5235e+44,
8.217,1.5523e+44,
8.316,1.5812e+44,
8.415,1.6102e+44,
8.514,1.6392e+44,
8.613,1.6682e+44,
8.712,1.6972e+44,
8.811,1.7263e+44,
8.91,1.7553e+44,
