time,lumin,
0.099,1.8871e+40,
0.198,7.5334e+40,
0.297,1.6916e+41,
0.396,3.0012e+41,
0.495,4.6796e+41,
0.594,6.7246e+41,
0.693,9.1336e+41,
0.792,1.1904e+42,
0.891,1.5034e+42,
0.99,1.852e+42,
1.089,2.236e+42,
1.188,2.6551e+42,
1.287,3.109e+42,
1.386,3.5976e+42,
1.485,4.1204e+42,
1.584,4.6772e+42,
1.683,5.2678e+42,
1.782,5.8919e+42,
1.881,6.549e+42,
1.98,7.2391e+42,
2.079,7.9617e+42,
2.178,8.7166e+42,
2.277,9.5035e+42,
2.376,1.0322e+43,
2.475,1.1172e+43,
2.574,1.2053e+43,
2.673,1.2964e+43,
2.772,1.3906e+43,
2.871,1.4878e+43,
2.97,1.588e+43,
3.069,1.6912e+43,
3.168,1.7972e+43,
3.267,1.9061e+43,
3.366,2.0179e+43,
3.465,2.1324e+43,
3.564,2.2498e+43,
3.663,2.3699e+43,
3.762,2.4927e+43,
3.861,2.6181e+43,
3.96,2.7463e+43,
4.059,2.877e+43,
4.158,3.0102e+43,
4.257,3.1461e+43,
4.356,3.2844e+43,
4.455,3.4251e+43,
4.554,3.5684e+43,
4.653,3.7139e+43,
4.752,3.8619e+43,
4.851,4.0122e+43,
4.95,4.1647e+43,
5.049,4.3195e+43,
5.148,4.4765e+43,
5.247,4.6357e+43,
5.346,4.797e+43,
5.445,4.9604e+43,
5.544,5.1259e+43,
5.643,5.2934e+43,
5.742,5.4628e+43,
5.841,5.6343e+43,
5.94,5.8076e+43,
6.039,5.9828e+43,
6.138,6.1599e+43,
6.237,6.3388e+43,
6.336,6.5194e+43,
6.435,6.7018e+43,
6.534,6.8858e+43,
6.633,7.0715e+43,
6.732,7.2588e+43,
6.831,7.4477e+43,
6.93,7.6381e+43,
7.029,7.8301e+43,
7.128,8.0235e+43,
7.227,8.2183e+43,
7.326,8.4145e+43,
7.425,8.6121e+43,
7.524,8.8109e+43,
7.623,9.0111e+43,
7.722,9.2125e+43,
7.821,9.4151e+43,
7.92,9.6189e+43,
8.019,9.8238e+43,
8.118,1.003e+44,
8.217,1.0237e+44,
8.316,1.0445e+44,
8.415,1.0654e+44,
8.514,1.0864e+44,
8.613,1.1075e+44,
8.712,1.1287e+44,
8.811,1.1499e+44,
8.91,1.1713e+44,
9.009,1.1927e+44,
9.108,1.2142e+44,
9.207,1.2357e+44,
9.306,1.2574e+44,
9.405,1.2791e+44,
9.504,1.3008e+44,
9.603,1.3226e+44,
9.702,1.3445e+44,
9.801,1.3664e+44,
9.9,1.3883e+44,
9.999,1.4103e+44,
10.098,1.4324e+44,
10.197,1.4544e+44,
10.296,1.4765e+44,
10.395,1.4987e+44,
10.494,1.5208e+44,
10.593,1.543e+44,
10.692,1.5652e+44,
10.791,1.5874e+44,
10.89,1.6096e+44,
10.989,1.6318e+44,
11.088,1.6541e+44,
11.187,1.6763e+44,
11.286,1.6985e+44,
11.385,1.7208e+44,
11.484,1.743e+44,
11.583,1.7652e+44,
11.682,1.7874e+44,
11.781,1.8096e+44,
11.88,1.8318e+44,
11.979,1.8539e+44,
12.078,1.876e+44,
12.177,1.8981e+44,
12.276,1.9202e+44,
12.375,1.9422e+44,
12.474,1.9642e+44,
12.573,1.9861e+44,
12.672,2.0081e+44,
12.771,2.0299e+44,
12.87,2.0517e+44,
12.969,2.0735e+44,
13.068,2.0952e+44,
13.167,2.1169e+44,
13.266,2.1385e+44,
13.365,2.16e+44,
13.464,2.1815e+44,
13.563,2.2029e+44,
13.662,2.2243e+44,
13.761,2.2455e+44,
13.86,2.2667e+44,
13.959,2.2879e+44,
14.058,2.3089e+44,
14.157,2.3299e+44,
14.256,2.3508e+44,
14.355,2.3716e+44,
14.454,2.3923e+44,
14.553,2.4129e+44,
14.652,2.4334e+44,
14.751,2.4539e+44,
14.85,2.4742e+44,
14.949,2.4945e+44,
15.048,2.5146e+44,
15.147,2.5347e+44,
15.246,2.5546e+44,
15.345,2.5745e+44,
15.444,2.5942e+44,
15.543,2.6138e+44,
15.642,2.6334e+44,
15.741,2.6528e+44,
15.84,2.6721e+44,
15.939,2.6912e+44,
16.038,2.7103e+44,
16.137,2.7292e+44,
16.236,2.748e+44,
16.335,2.7667e+44,
16.434,2.7853e+44,
16.533,2.8037e+44,
16.632,2.8221e+44,
16.731,2.8402e+44,
16.83,2.8583e+44,
16.929,2.8762e+44,
17.028,2.894e+44,
17.127,2.9117e+44,
17.226,2.9292e+44,
17.325,2.9466e+44,
17.424,2.9638e+44,
17.523,2.9809e+44,
17.622,2.9979e+44,
17.721,3.0147e+44,
17.82,3.0314e+44,
17.919,3.048e+44,
18.018,3.0644e+44,
18.117,3.0806e+44,
18.216,3.0967e+44,
18.315,3.1127e+44,
18.414,3.1285e+44,
18.513,3.1442e+44,
18.612,3.1597e+44,
18.711,3.175e+44,
18.81,3.1902e+44,
18.909,3.2053e+44,
19.008,3.2202e+44,
19.107,3.2349e+44,
19.206,3.2495e+44,
19.305,3.264e+44,
19.404,3.2783e+44,
19.503,3.2924e+44,
19.602,3.3064e+44,
19.701,3.3202e+44,
19.8,3.3338e+44,
19.899,3.3473e+44,
19.998,3.3607e+44,
20.097,3.3739e+44,
20.196,3.3869e+44,
20.295,3.3997e+44,
20.394,3.4124e+44,
20.493,3.425e+44,
20.592,3.4374e+44,
20.691,3.4496e+44,
20.79,3.4616e+44,
20.889,3.4735e+44,
20.988,3.4853e+44,
21.087,3.4968e+44,
21.186,3.5083e+44,
21.285,3.5195e+44,
21.384,3.5306e+44,
21.483,3.5415e+44,
21.582,3.5523e+44,
21.681,3.5629e+44,
21.78,3.5733e+44,
21.879,3.5836e+44,
21.978,3.5937e+44,
22.077,3.6037e+44,
22.176,3.6135e+44,
22.275,3.6231e+44,
22.374,3.6326e+44,
22.473,3.6419e+44,
22.572,3.6511e+44,
22.671,3.6601e+44,
22.77,3.6689e+44,
22.869,3.6776e+44,
22.968,3.6861e+44,
23.067,3.6945e+44,
23.166,3.7027e+44,
23.265,3.7107e+44,
23.364,3.7186e+44,
23.463,3.7264e+44,
23.562,3.7339e+44,
23.661,3.7414e+44,
23.76,3.7486e+44,
23.859,3.7557e+44,
23.958,3.7627e+44,
24.057,3.7695e+44,
24.156,3.7762e+44,
24.255,3.7827e+44,
24.354,3.789e+44,
24.453,3.7952e+44,
24.552,3.8012e+44,
24.651,3.8071e+44,
24.75,3.8129e+44,
24.849,3.8185e+44,
24.948,3.8239e+44,
25.047,3.8292e+44,
25.146,3.8344e+44,
25.245,3.8394e+44,
25.344,3.8443e+44,
25.443,3.849e+44,
25.542,3.8536e+44,
25.641,3.858e+44,
25.74,3.8623e+44,
25.839,3.8664e+44,
25.938,3.8705e+44,
26.037,3.8743e+44,
26.136,3.8781e+44,
26.235,3.8817e+44,
26.334,3.8851e+44,
26.433,3.8885e+44,
26.532,3.8916e+44,
26.631,3.8947e+44,
26.73,3.8976e+44,
26.829,3.9004e+44,
26.928,3.9031e+44,
27.027,3.9056e+44,
27.126,3.908e+44,
27.225,3.9103e+44,
27.324,3.9124e+44,
27.423,3.9145e+44,
27.522,3.9164e+44,
27.621,3.9181e+44,
27.72,3.9198e+44,
27.819,3.9213e+44,
27.918,3.9227e+44,
28.017,3.924e+44,
28.116,3.9252e+44,
28.215,3.9262e+44,
28.314,3.9272e+44,
28.413,3.928e+44,
28.512,3.9287e+44,
28.611,3.9293e+44,
28.71,3.9297e+44,
28.809,3.9301e+44,
28.908,3.9304e+44,
29.007,3.9305e+44,
29.106,3.9305e+44,
29.205,3.9305e+44,
29.304,3.9303e+44,
29.403,3.93e+44,
29.502,3.9296e+44,
29.601,3.9291e+44,
29.7,3.9285e+44,
29.799,3.9278e+44,
29.898,3.9271e+44,
29.997,3.9262e+44,
30.096,3.9252e+44,
30.195,3.9241e+44,
30.294,3.9229e+44,
30.393,3.9216e+44,
30.492,3.9203e+44,
30.591,3.9188e+44,
30.69,3.9172e+44,
30.789,3.9156e+44,
30.888,3.9139e+44,
30.987,3.912e+44,
31.086,3.9101e+44,
31.185,3.9081e+44,
31.284,3.9061e+44,
31.383,3.9039e+44,
31.482,3.9017e+44,
31.581,3.8993e+44,
31.68,3.8969e+44,
31.779,3.8944e+44,
31.878,3.8919e+44,
31.977,3.8892e+44,
32.076,3.8865e+44,
32.175,3.8837e+44,
32.274,3.8809e+44,
32.373,3.8779e+44,
32.472,3.8749e+44,
32.571,3.8718e+44,
32.67,3.8687e+44,
32.769,3.8654e+44,
32.868,3.8622e+44,
32.967,3.8588e+44,
33.066,3.8554e+44,
33.165,3.8519e+44,
33.264,3.8483e+44,
33.363,3.8447e+44,
33.462,3.841e+44,
33.561,3.8373e+44,
33.66,3.8335e+44,
33.759,3.8296e+44,
33.858,3.8257e+44,
33.957,3.8218e+44,
34.056,3.8177e+44,
34.155,3.8136e+44,
34.254,3.8095e+44,
34.353,3.8053e+44,
34.452,3.8011e+44,
34.551,3.7968e+44,
34.65,3.7924e+44,
34.749,3.788e+44,
34.848,3.7836e+44,
34.947,3.7791e+44,
35.046,3.7746e+44,
35.145,3.77e+44,
35.244,3.7653e+44,
35.343,3.7607e+44,
35.442,3.7559e+44,
35.541,3.7512e+44,
35.64,3.7464e+44,
35.739,3.7415e+44,
35.838,3.7367e+44,
35.937,3.7317e+44,
36.036,3.7268e+44,
36.135,3.7218e+44,
36.234,3.7167e+44,
36.333,3.7117e+44,
36.432,3.7066e+44,
36.531,3.7014e+44,
36.63,3.6962e+44,
36.729,3.691e+44,
36.828,3.6858e+44,
36.927,3.6805e+44,
37.026,3.6752e+44,
37.125,3.6699e+44,
37.224,3.6645e+44,
37.323,3.6591e+44,
37.422,3.6537e+44,
37.521,3.6483e+44,
37.62,3.6428e+44,
37.719,3.6373e+44,
37.818,3.6318e+44,
37.917,3.6262e+44,
38.016,3.6207e+44,
38.115,3.6151e+44,
38.214,3.6095e+44,
38.313,3.6038e+44,
38.412,3.5982e+44,
38.511,3.5925e+44,
38.61,3.5868e+44,
38.709,3.5811e+44,
38.808,3.5753e+44,
38.907,3.5696e+44,
39.006,3.5638e+44,
39.105,3.558e+44,
39.204,3.5522e+44,
39.303,3.5464e+44,
39.402,3.5406e+44,
39.501,3.5347e+44,
39.6,3.5289e+44,
39.699,3.523e+44,
39.798,3.5171e+44,
39.897,3.5112e+44,
39.996,3.5053e+44,
40.095,3.4994e+44,
40.194,3.4934e+44,
40.293,3.4875e+44,
40.392,3.4815e+44,
40.491,3.4756e+44,
40.59,3.4696e+44,
40.689,3.4636e+44,
40.788,3.4576e+44,
40.887,3.4516e+44,
40.986,3.4456e+44,
41.085,3.4396e+44,
41.184,3.4336e+44,
41.283,3.4276e+44,
41.382,3.4215e+44,
41.481,3.4155e+44,
41.58,3.4095e+44,
41.679,3.4034e+44,
41.778,3.3974e+44,
41.877,3.3913e+44,
41.976,3.3853e+44,
42.075,3.3792e+44,
42.174,3.3732e+44,
42.273,3.3671e+44,
42.372,3.3611e+44,
42.471,3.355e+44,
42.57,3.349e+44,
42.669,3.3429e+44,
42.768,3.3368e+44,
42.867,3.3308e+44,
42.966,3.3247e+44,
43.065,3.3187e+44,
43.164,3.3126e+44,
43.263,3.3066e+44,
43.362,3.3005e+44,
43.461,3.2945e+44,
43.56,3.2884e+44,
43.659,3.2824e+44,
43.758,3.2763e+44,
43.857,3.2703e+44,
43.956,3.2643e+44,
44.055,3.2582e+44,
44.154,3.2522e+44,
44.253,3.2462e+44,
44.352,3.2402e+44,
44.451,3.2342e+44,
44.55,3.2282e+44,
44.649,3.2222e+44,
44.748,3.2162e+44,
44.847,3.2102e+44,
44.946,3.2042e+44,
45.045,3.1982e+44,
45.144,3.1923e+44,
45.243,3.1863e+44,
45.342,3.1803e+44,
45.441,3.1744e+44,
45.54,3.1685e+44,
45.639,3.1625e+44,
45.738,3.1566e+44,
45.837,3.1507e+44,
45.936,3.1448e+44,
46.035,3.1389e+44,
46.134,3.133e+44,
46.233,3.1271e+44,
46.332,3.1212e+44,
46.431,3.1154e+44,
46.53,3.1095e+44,
46.629,3.1037e+44,
46.728,3.0978e+44,
46.827,3.092e+44,
46.926,3.0862e+44,
47.025,3.0804e+44,
47.124,3.0746e+44,
