time,lumin,
0.099,3.4993e+40,
0.198,1.3954e+41,
0.297,3.1298e+41,
0.396,5.5463e+41,
0.495,8.6381e+41,
0.594,1.2398e+42,
0.693,1.6819e+42,
0.792,2.1894e+42,
0.891,2.7615e+42,
0.99,3.3974e+42,
1.089,4.0965e+42,
1.188,4.8578e+42,
1.287,5.6807e+42,
1.386,6.5643e+42,
1.485,7.5078e+42,
1.584,8.5104e+42,
1.683,9.5712e+42,
1.782,1.0689e+43,
1.881,1.1864e+43,
1.98,1.3095e+43,
2.079,1.438e+43,
2.178,1.5719e+43,
2.277,1.7111e+43,
2.376,1.8555e+43,
2.475,2.0051e+43,
2.574,2.1597e+43,
2.673,2.3192e+43,
2.772,2.4836e+43,
2.871,2.6528e+43,
2.97,2.8266e+43,
3.069,3.005e+43,
3.168,3.1879e+43,
3.267,3.3752e+43,
3.366,3.5668e+43,
3.465,3.7626e+43,
3.564,3.9625e+43,
3.663,4.1664e+43,
3.762,4.3742e+43,
3.861,4.5859e+43,
3.96,4.8013e+43,
4.059,5.0204e+43,
4.158,5.243e+43,
4.257,5.4691e+43,
4.356,5.6985e+43,
4.455,5.9313e+43,
4.554,6.1672e+43,
4.653,6.4062e+43,
4.752,6.6482e+43,
4.851,6.8931e+43,
4.95,7.1408e+43,
5.049,7.3913e+43,
5.148,7.6443e+43,
5.247,7.9e+43,
5.346,8.1581e+43,
5.445,8.4186e+43,
5.544,8.6813e+43,
5.643,8.9463e+43,
5.742,9.2134e+43,
5.841,9.4825e+43,
5.94,9.7535e+43,
6.039,1.0026e+44,
6.138,1.0301e+44,
6.237,1.0577e+44,
6.336,1.0855e+44,
6.435,1.1135e+44,
6.534,1.1416e+44,
6.633,1.1698e+44,
6.732,1.1982e+44,
6.831,1.2267e+44,
6.93,1.2553e+44,
7.029,1.284e+44,
7.128,1.3128e+44,
7.227,1.3417e+44,
7.326,1.3706e+44,
7.425,1.3997e+44,
7.524,1.4288e+44,
7.623,1.458e+44,
7.722,1.4872e+44,
7.821,1.5165e+44,
7.92,1.5458e+44,
8.019,1.5752e+44,
8.118,1.6046e+44,
8.217,1.634e+44,
8.316,1.6634e+44,
8.415,1.6929e+44,
8.514,1.7223e+44,
8.613,1.7518e+44,
8.712,1.7812e+44,
8.811,1.8106e+44,
8.91,1.84e+44,
9.009,1.8694e+44,
9.108,1.8987e+44,
