time,lumin,
0.099,2.464e+40,
0.198,9.8271e+40,
0.297,2.2046e+41,
0.396,3.9076e+41,
0.495,6.0872e+41,
0.594,8.739e+41,
0.693,1.1858e+42,
0.792,1.544e+42,
0.891,1.9481e+42,
0.99,2.3974e+42,
1.089,2.8916e+42,
1.188,3.4302e+42,
1.287,4.0126e+42,
1.386,4.6385e+42,
1.485,5.3072e+42,
1.584,6.0182e+42,
1.683,6.7712e+42,
1.782,7.5654e+42,
1.881,8.4005e+42,
1.98,9.2759e+42,
2.079,1.0191e+43,
2.178,1.1146e+43,
2.277,1.2139e+43,
2.376,1.317e+43,
2.475,1.4239e+43,
2.574,1.5345e+43,
2.673,1.6488e+43,
2.772,1.7667e+43,
2.871,1.8881e+43,
2.97,2.013e+43,
3.069,2.1414e+43,
3.168,2.2731e+43,
3.267,2.4082e+43,
3.366,2.5465e+43,
3.465,2.688e+43,
3.564,2.8328e+43,
3.663,2.9806e+43,
3.762,3.1315e+43,
3.861,3.2853e+43,
3.96,3.4421e+43,
4.059,3.6018e+43,
4.158,3.7643e+43,
4.257,3.9296e+43,
4.356,4.0976e+43,
4.455,4.2683e+43,
4.554,4.4415e+43,
4.653,4.6174e+43,
4.752,4.7957e+43,
4.851,4.9764e+43,
4.95,5.1596e+43,
5.049,5.345e+43,
5.148,5.5328e+43,
5.247,5.7227e+43,
5.346,5.9148e+43,
5.445,6.1091e+43,
5.544,6.3054e+43,
5.643,6.5037e+43,
5.742,6.7039e+43,
5.841,6.9061e+43,
5.94,7.11e+43,
6.039,7.3158e+43,
6.138,7.5233e+43,
6.237,7.7325e+43,
6.336,7.9434e+43,
6.435,8.1558e+43,
6.534,8.3698e+43,
6.633,8.5852e+43,
6.732,8.8021e+43,
6.831,9.0203e+43,
6.93,9.2399e+43,
7.029,9.4607e+43,
7.128,9.6828e+43,
7.227,9.9061e+43,
7.326,1.0131e+44,
7.425,1.0356e+44,
7.524,1.0583e+44,
7.623,1.081e+44,
7.722,1.1039e+44,
7.821,1.1268e+44,
7.92,1.1498e+44,
8.019,1.1729e+44,
8.118,1.1961e+44,
8.217,1.2193e+44,
8.316,1.2427e+44,
8.415,1.266e+44,
8.514,1.2895e+44,
8.613,1.313e+44,
8.712,1.3365e+44,
8.811,1.3601e+44,
8.91,1.3837e+44,
9.009,1.4074e+44,
9.108,1.4311e+44,
9.207,1.4548e+44,
9.306,1.4786e+44,
9.405,1.5024e+44,
9.504,1.5262e+44,
9.603,1.55e+44,
9.702,1.5738e+44,
9.801,1.5976e+44,
9.9,1.6215e+44,
9.999,1.6453e+44,
10.098,1.6691e+44,
10.197,1.6929e+44,
10.296,1.7167e+44,
10.395,1.7405e+44,
10.494,1.7643e+44,
10.593,1.788e+44,
10.692,1.8118e+44,
10.791,1.8354e+44,
10.89,1.8591e+44,
10.989,1.8827e+44,
11.088,1.9063e+44,
11.187,1.9299e+44,
11.286,1.9534e+44,
11.385,1.9768e+44,
11.484,2.0002e+44,
11.583,2.0236e+44,
11.682,2.0469e+44,
11.781,2.0701e+44,
11.88,2.0933e+44,
11.979,2.1164e+44,
12.078,2.1394e+44,
12.177,2.1624e+44,
12.276,2.1852e+44,
12.375,2.2081e+44,
12.474,2.2308e+44,
12.573,2.2535e+44,
12.672,2.276e+44,
12.771,2.2985e+44,
12.87,2.3209e+44,
12.969,2.3432e+44,
13.068,2.3654e+44,
13.167,2.3876e+44,
13.266,2.4096e+44,
13.365,2.4315e+44,
13.464,2.4533e+44,
13.563,2.475e+44,
13.662,2.4967e+44,
13.761,2.5182e+44,
13.86,2.5395e+44,
13.959,2.5608e+44,
14.058,2.582e+44,
14.157,2.603e+44,
14.256,2.624e+44,
14.355,2.6448e+44,
14.454,2.6655e+44,
14.553,2.686e+44,
14.652,2.7065e+44,
14.751,2.7268e+44,
14.85,2.747e+44,
14.949,2.767e+44,
15.048,2.787e+44,
15.147,2.8068e+44,
15.246,2.8264e+44,
15.345,2.8459e+44,
15.444,2.8653e+44,
15.543,2.8846e+44,
15.642,2.9037e+44,
15.741,2.9226e+44,
15.84,2.9414e+44,
15.939,2.9601e+44,
16.038,2.9786e+44,
16.137,2.997e+44,
16.236,3.0152e+44,
16.335,3.0333e+44,
16.434,3.0513e+44,
16.533,3.069e+44,
16.632,3.0867e+44,
16.731,3.1041e+44,
16.83,3.1215e+44,
16.929,3.1386e+44,
17.028,3.1556e+44,
17.127,3.1725e+44,
17.226,3.1892e+44,
17.325,3.2057e+44,
17.424,3.2221e+44,
17.523,3.2383e+44,
17.622,3.2543e+44,
17.721,3.2702e+44,
17.82,3.2859e+44,
17.919,3.3015e+44,
18.018,3.3169e+44,
18.117,3.3321e+44,
18.216,3.3472e+44,
18.315,3.3621e+44,
18.414,3.3768e+44,
18.513,3.3914e+44,
18.612,3.4058e+44,
18.711,3.42e+44,
18.81,3.4341e+44,
18.909,3.448e+44,
19.008,3.4617e+44,
19.107,3.4752e+44,
19.206,3.4886e+44,
19.305,3.5018e+44,
19.404,3.5149e+44,
19.503,3.5278e+44,
19.602,3.5405e+44,
19.701,3.553e+44,
19.8,3.5654e+44,
19.899,3.5775e+44,
19.998,3.5896e+44,
20.097,3.6014e+44,
20.196,3.6131e+44,
20.295,3.6246e+44,
20.394,3.6359e+44,
20.493,3.6471e+44,
20.592,3.6581e+44,
20.691,3.6689e+44,
20.79,3.6795e+44,
20.889,3.69e+44,
20.988,3.7003e+44,
21.087,3.7105e+44,
21.186,3.7204e+44,
21.285,3.7302e+44,
21.384,3.7399e+44,
21.483,3.7493e+44,
21.582,3.7586e+44,
21.681,3.7677e+44,
21.78,3.7767e+44,
21.879,3.7855e+44,
21.978,3.7941e+44,
22.077,3.8025e+44,
22.176,3.8108e+44,
22.275,3.8189e+44,
22.374,3.8269e+44,
22.473,3.8347e+44,
22.572,3.8423e+44,
22.671,3.8497e+44,
22.77,3.857e+44,
22.869,3.8641e+44,
22.968,3.8711e+44,
23.067,3.8779e+44,
23.166,3.8846e+44,
23.265,3.891e+44,
23.364,3.8974e+44,
23.463,3.9035e+44,
23.562,3.9095e+44,
23.661,3.9154e+44,
23.76,3.9211e+44,
23.859,3.9266e+44,
23.958,3.932e+44,
24.057,3.9372e+44,
24.156,3.9422e+44,
24.255,3.9472e+44,
24.354,3.9519e+44,
24.453,3.9565e+44,
24.552,3.961e+44,
24.651,3.9653e+44,
24.75,3.9695e+44,
24.849,3.9735e+44,
24.948,3.9773e+44,
25.047,3.981e+44,
25.146,3.9846e+44,
25.245,3.988e+44,
25.344,3.9913e+44,
25.443,3.9945e+44,
25.542,3.9975e+44,
25.641,4.0003e+44,
25.74,4.0031e+44,
25.839,4.0056e+44,
25.938,4.0081e+44,
26.037,4.0104e+44,
26.136,4.0126e+44,
26.235,4.0146e+44,
26.334,4.0165e+44,
26.433,4.0183e+44,
26.532,4.0199e+44,
26.631,4.0214e+44,
26.73,4.0228e+44,
26.829,4.0241e+44,
26.928,4.0252e+44,
27.027,4.0262e+44,
27.126,4.0271e+44,
27.225,4.0278e+44,
27.324,4.0285e+44,
27.423,4.029e+44,
27.522,4.0294e+44,
27.621,4.0296e+44,
27.72,4.0298e+44,
27.819,4.0298e+44,
27.918,4.0298e+44,
28.017,4.0296e+44,
28.116,4.0293e+44,
28.215,4.0289e+44,
28.314,4.0283e+44,
28.413,4.0277e+44,
28.512,4.0269e+44,
28.611,4.0261e+44,
28.71,4.0251e+44,
28.809,4.0241e+44,
28.908,4.0229e+44,
29.007,4.0216e+44,
29.106,4.0203e+44,
29.205,4.0188e+44,
29.304,4.0172e+44,
29.403,4.0156e+44,
29.502,4.0138e+44,
29.601,4.012e+44,
29.7,4.01e+44,
29.799,4.008e+44,
29.898,4.0058e+44,
29.997,4.0036e+44,
30.096,4.0013e+44,
30.195,3.9989e+44,
30.294,3.9964e+44,
30.393,3.9938e+44,
30.492,3.9912e+44,
30.591,3.9884e+44,
30.69,3.9856e+44,
30.789,3.9827e+44,
30.888,3.9797e+44,
30.987,3.9766e+44,
31.086,3.9735e+44,
31.185,3.9702e+44,
31.284,3.9669e+44,
31.383,3.9636e+44,
31.482,3.9601e+44,
31.581,3.9566e+44,
31.68,3.953e+44,
31.779,3.9493e+44,
31.878,3.9456e+44,
31.977,3.9418e+44,
