time,lumin,
0.099,2.7158e+42,
0.198,9.1408e+42,
0.297,1.7621e+43,
0.396,2.7231e+43,
0.495,3.743e+43,
0.594,4.7891e+43,
0.693,5.8411e+43,
0.792,6.8865e+43,
0.891,7.9173e+43,
0.99,8.9286e+43,
1.089,9.9175e+43,
1.188,1.0882e+44,
1.287,1.1822e+44,
1.386,1.2737e+44,
1.485,1.3627e+44,
1.584,1.4492e+44,
1.683,1.5333e+44,
1.782,1.6151e+44,
1.881,1.6945e+44,
1.98,1.7717e+44,
2.079,1.8468e+44,
2.178,1.9198e+44,
2.277,1.9908e+44,
2.376,2.0599e+44,
2.475,2.1271e+44,
2.574,2.1924e+44,
2.673,2.256e+44,
2.772,2.3178e+44,
2.871,2.378e+44,
2.97,2.4366e+44,
3.069,2.4936e+44,
3.168,2.5491e+44,
3.267,2.6031e+44,
3.366,2.6557e+44,
3.465,2.7068e+44,
3.564,2.7566e+44,
3.663,2.8051e+44,
3.762,2.8522e+44,
3.861,2.8981e+44,
3.96,2.9427e+44,
4.059,2.9861e+44,
4.158,3.0283e+44,
4.257,3.0693e+44,
4.356,3.1092e+44,
4.455,3.1479e+44,
4.554,3.1856e+44,
4.653,3.2222e+44,
4.752,3.2576e+44,
4.851,3.2921e+44,
4.95,3.3255e+44,
5.049,3.3579e+44,
5.148,3.3893e+44,
5.247,3.4198e+44,
5.346,3.4492e+44,
5.445,3.4777e+44,
5.544,3.5053e+44,
5.643,3.5319e+44,
5.742,3.5577e+44,
5.841,3.5825e+44,
5.94,3.6065e+44,
6.039,3.6296e+44,
6.138,3.6518e+44,
6.237,3.6732e+44,
6.336,3.6937e+44,
6.435,3.7134e+44,
6.534,3.7323e+44,
6.633,3.7504e+44,
6.732,3.7677e+44,
6.831,3.7842e+44,
6.93,3.7999e+44,
7.029,3.8149e+44,
7.128,3.8291e+44,
7.227,3.8425e+44,
7.326,3.8553e+44,
7.425,3.8673e+44,
7.524,3.8786e+44,
7.623,3.8891e+44,
7.722,3.899e+44,
7.821,3.9082e+44,
7.92,3.9167e+44,
8.019,3.9245e+44,
8.118,3.9317e+44,
8.217,3.9382e+44,
8.316,3.944e+44,
8.415,3.9492e+44,
8.514,3.9538e+44,
8.613,3.9578e+44,
8.712,3.9612e+44,
8.811,3.9639e+44,
8.91,3.9661e+44,
9.009,3.9676e+44,
9.108,3.9686e+44,
9.207,3.969e+44,
9.306,3.9689e+44,
9.405,3.9682e+44,
9.504,3.967e+44,
9.603,3.9652e+44,
9.702,3.9629e+44,
9.801,3.96e+44,
9.9,3.9567e+44,
9.999,3.9528e+44,
10.098,3.9485e+44,
10.197,3.9436e+44,
10.296,3.9383e+44,
10.395,3.9325e+44,
10.494,3.9263e+44,
10.593,3.9196e+44,
10.692,3.9124e+44,
10.791,3.9048e+44,
10.89,3.8968e+44,
10.989,3.8883e+44,
11.088,3.8795e+44,
11.187,3.8702e+44,
11.286,3.8605e+44,
11.385,3.8504e+44,
11.484,3.84e+44,
11.583,3.8292e+44,
11.682,3.818e+44,
11.781,3.8064e+44,
11.88,3.7945e+44,
11.979,3.7822e+44,
12.078,3.7696e+44,
12.177,3.7567e+44,
12.276,3.7434e+44,
12.375,3.7298e+44,
12.474,3.7159e+44,
12.573,3.7018e+44,
12.672,3.6873e+44,
12.771,3.6725e+44,
12.87,3.6575e+44,
12.969,3.6421e+44,
13.068,3.6266e+44,
13.167,3.6107e+44,
13.266,3.5946e+44,
13.365,3.5783e+44,
13.464,3.5617e+44,
13.563,3.5449e+44,
13.662,3.5279e+44,
13.761,3.5106e+44,
13.86,3.4932e+44,
13.959,3.4755e+44,
14.058,3.4577e+44,
14.157,3.4396e+44,
14.256,3.4214e+44,
14.355,3.403e+44,
14.454,3.3844e+44,
14.553,3.3657e+44,
14.652,3.3468e+44,
14.751,3.3277e+44,
14.85,3.3085e+44,
14.949,3.2892e+44,
15.048,3.2697e+44,
15.147,3.2501e+44,
15.246,3.2304e+44,
15.345,3.2106e+44,
15.444,3.1906e+44,
15.543,3.1706e+44,
15.642,3.1504e+44,
15.741,3.1301e+44,
15.84,3.1098e+44,
15.939,3.0894e+44,
16.038,3.0689e+44,
16.137,3.0483e+44,
16.236,3.0277e+44,
16.335,3.007e+44,
16.434,2.9862e+44,
16.533,2.9654e+44,
16.632,2.9445e+44,
16.731,2.9236e+44,
16.83,2.9027e+44,
16.929,2.8817e+44,
17.028,2.8607e+44,
17.127,2.8396e+44,
17.226,2.8186e+44,
17.325,2.7975e+44,
17.424,2.7764e+44,
17.523,2.7553e+44,
17.622,2.7342e+44,
17.721,2.7131e+44,
17.82,2.692e+44,
17.919,2.6709e+44,
18.018,2.6499e+44,
18.117,2.6288e+44,
18.216,2.6077e+44,
18.315,2.5867e+44,
18.414,2.5657e+44,
18.513,2.5448e+44,
18.612,2.5238e+44,
18.711,2.5029e+44,
18.81,2.4821e+44,
18.909,2.4613e+44,
19.008,2.4405e+44,
19.107,2.4198e+44,
19.206,2.3991e+44,
19.305,2.3785e+44,
19.404,2.3579e+44,
19.503,2.3374e+44,
19.602,2.317e+44,
19.701,2.2966e+44,
19.8,2.2763e+44,
19.899,2.2561e+44,
19.998,2.2359e+44,
20.097,2.2159e+44,
20.196,2.1958e+44,
20.295,2.1759e+44,
20.394,2.1561e+44,
