B,p10,Minit,Mniint,max_LC,skew,CV_LC,mad,
1,0.2,1,0.3,7.7616e+44,2.2332,0.74315,9.2244e+43
1,0.2,1,0.5,7.9808e+44,2.2804,0.75309,9.7441e+43
1,0.2,1,0.8,8.2728e+44,2.342,0.76582,1.0096e+44
1,0.2,3,0.1,3.5593e+44,1.8792,0.47206,9.2701e+40
1,0.2,3,0.3,3.7034e+44,1.8193,0.48275,3.592e+42
1,0.2,3,0.5,3.833e+44,1.7758,0.49211,5.0043e+42
1,0.2,3,0.8,4.0078e+44,1.7303,0.5044,8.6435e+42
1,0.2,5,0.1,2.3584e+44,3.0001,0.39926,-1.5506e+43
1,0.2,5,0.3,2.4617e+44,2.9132,0.40044,-1.492e+43
1,0.2,5,0.5,2.5549e+44,2.8253,0.40195,-1.3525e+43
1,0.2,5,0.8,2.6807e+44,2.6965,0.40482,-1.3051e+43
1,0.2,10,0.1,1.2721e+44,2.4469,0.45038,-2.1853e+43
1,0.2,10,0.3,1.3332e+44,2.5419,0.44274,-2.292e+43
1,0.2,10,0.5,1.3888e+44,2.6403,0.43529,-2.2415e+43
1,0.2,10,0.8,1.4639e+44,2.7879,0.42487,-2.1741e+43
2,0.2,0.5,0.1,1.3639e+45,4.5547,1.3618,1.897e+44
2,0.2,0.5,0.3,1.422e+45,4.7163,1.3833,1.9308e+44
2,0.2,0.5,0.5,1.4763e+45,4.8616,1.4021,1.9755e+44
2,0.2,0.5,0.8,1.5466e+45,5.0539,1.4264,2.0334e+44
2,0.2,1,0.1,7.6914e+44,2.7558,1.0749,1.2681e+44
2,0.2,1,0.3,8.0736e+44,2.8645,1.0973,1.3267e+44
2,0.2,1,0.5,8.4252e+44,2.9633,1.1171,1.3781e+44
2,0.2,1,0.8,8.9046e+44,3.0963,1.1429,1.4448e+44
2,0.2,3,0.1,2.7199e+44,1.5275,0.59531,9.6794e+42
2,0.2,3,0.3,2.8758e+44,1.5324,0.61859,1.2131e+43
2,0.2,3,0.5,3.0218e+44,1.5425,0.6392,1.5669e+43
2,0.2,3,0.8,3.2256e+44,1.5631,0.66628,2.151e+43
2,0.2,5,0.1,1.6002e+44,2.1673,0.392,-6.1509e+42
2,0.2,5,0.3,1.6955e+44,2.0052,0.40863,-5.5886e+42
2,0.2,5,0.5,1.7854e+44,1.8894,0.42434,-5.2787e+42
2,0.2,5,0.8,1.9114e+44,1.7711,0.44624,-3.8751e+42
2,0.2,10,0.1,7.4869e+43,4.6049,0.31936,-6.9361e+42
2,0.2,10,0.3,7.9507e+43,4.6665,0.31667,-6.8548e+42
2,0.2,10,0.5,8.388e+43,4.6944,0.31462,-6.942e+42
2,0.2,10,0.8,9.003e+43,4.6707,0.31284,-6.8446e+42
3,0.2,0.5,0.1,1.2194e+45,5.2895,1.6038,1.6327e+44
3,0.2,0.5,0.3,1.2817e+45,5.4973,1.6321,1.6797e+44
3,0.2,0.5,0.5,1.3412e+45,5.6883,1.6574,1.7211e+44
3,0.2,0.5,0.8,1.4199e+45,5.9463,1.6904,1.7753e+44
3,0.2,1,0.1,6.2311e+44,3.0347,1.233,1.0965e+44
3,0.2,1,0.3,6.595e+44,3.1688,1.2609,1.1448e+44
3,0.2,1,0.5,6.9386e+44,3.2935,1.2858,1.1876e+44
3,0.2,1,0.8,7.4164e+44,3.4641,1.3187,1.2439e+44
3,0.2,3,0.1,1.936e+44,1.5058,0.66064,8.89e+42
3,0.2,3,0.3,2.066e+44,1.5244,0.68886,1.2187e+43
3,0.2,3,0.5,2.191e+44,1.5483,0.7141,1.6652e+43
3,0.2,3,0.8,2.3699e+44,1.5891,0.74747,2.1326e+43
3,0.2,5,0.1,1.0842e+44,1.8001,0.41114,-3.4577e+42
3,0.2,5,0.3,1.1596e+44,1.7081,0.43465,-3.2771e+42
3,0.2,5,0.5,1.2328e+44,1.6469,0.45666,-2.2198e+42
3,0.2,5,0.8,1.3384e+44,1.5902,0.48694,-1.259e+42
3,0.2,10,0.1,4.7911e+43,5.8251,0.26689,-3.2484e+42
3,0.2,10,0.3,5.1324e+43,5.5854,0.2687,-3.2267e+42
3,0.2,10,0.5,5.4649e+43,5.2868,0.27162,-3.3311e+42
3,0.2,10,0.8,5.9483e+43,4.7872,0.27777,-3.4721e+42
5.5,0.2,0.5,0.1,7.8883e+44,6.0667,1.8689,9.9631e+43
5.5,0.2,0.5,0.3,8.3982e+44,6.3167,1.9049,1.031e+44
5.5,0.2,0.5,0.5,8.8748e+44,6.555,1.9378,1.0618e+44
5.5,0.2,0.5,0.8,9.5279e+44,6.8859,1.9817,1.1024e+44
5.5,0.2,1,0.1,3.6176e+44,3.3358,1.4016,6.5692e+43
5.5,0.2,1,0.3,3.8766e+44,3.4937,1.4354,6.8823e+43
5.5,0.2,1,0.5,4.1296e+44,3.6465,1.4663,7.1675e+43
5.5,0.2,1,0.8,4.4897e+44,3.8611,1.5076,7.5519e+43
5.5,0.2,3,0.1,9.8063e+43,1.5021,0.73538,6.8731e+42
5.5,0.2,3,0.3,1.0643e+44,1.536,0.7698,8.7258e+42
5.5,0.2,3,0.5,1.1489e+44,1.5792,0.80129,1.1484e+43
5.5,0.2,3,0.8,1.275e+44,1.6519,0.84349,1.4462e+43
5.5,0.2,5,0.1,5.2201e+43,1.6041,0.44554,-1.5331e+42
5.5,0.2,5,0.3,5.6895e+43,1.5609,0.47755,-1.3895e+42
5.5,0.2,5,0.5,6.1727e+43,1.5347,0.50797,-8.201e+41
5.5,0.2,5,0.8,6.905e+43,1.5193,0.54986,3.7961e+41
5.5,0.2,10,0.1,2.1752e+43,5.8165,0.21945,-1.0644e+42
5.5,0.2,10,0.3,2.3774e+43,4.8854,0.23075,-1.1291e+42
5.5,0.2,10,0.5,2.5886e+43,4.0707,0.24438,-1.1823e+42
5.5,0.2,10,0.8,2.9155e+43,3.176,0.26705,-1.221e+42
10,0.2,0.5,0.1,4.1118e+44,6.5416,2.0371,4.9445e+43
10,0.2,0.5,0.3,4.4225e+44,6.7931,2.0752,5.1734e+43
10,0.2,0.5,0.5,4.725e+44,7.0488,2.1123,5.3778e+43
10,0.2,0.5,0.8,5.1564e+44,7.4199,2.1632,5.6495e+43
10,0.2,1,0.1,1.7579e+44,3.5282,1.5086,3.2006e+43
10,0.2,1,0.3,1.9137e+44,3.6888,1.5451,3.397e+43
10,0.2,1,0.5,2.0719e+44,3.8568,1.5798,3.5817e+43
10,0.2,1,0.8,2.3073e+44,4.1033,1.6273,3.8371e+43
10,0.2,3,0.1,4.3839e+43,1.5059,0.78781,3.6915e+42
10,0.2,3,0.3,4.8973e+43,1.5557,0.82938,5.2097e+42
10,0.2,3,0.5,5.4527e+43,1.6245,0.86876,6.3809e+42
10,0.2,3,0.8,6.3202e+43,1.7414,0.92217,8.7541e+42
10,0.2,5,0.1,2.2638e+43,1.5489,0.47737,-6.6027e+41
10,0.2,5,0.3,2.5567e+43,1.5158,0.51962,-4.369e+41
10,0.2,5,0.5,2.8805e+43,1.5043,0.56113,1.8914e+41
10,0.2,5,0.8,3.3971e+43,1.5209,0.61854,1.0701e+42
10,0.2,10,0.1,9.0997e+42,3.8467,0.20133,-3.8904e+41
10,0.2,10,0.3,1.0371e+43,2.9501,0.22675,-4.1522e+41
10,0.2,10,0.5,1.1814e+43,2.3684,0.25661,-4.2178e+41
10,0.2,10,0.8,1.4184e+43,1.9251,0.30283,-3.445e+41
12,0.2,0.5,0.1,3.264e+44,6.6455,2.0748,3.8831e+43
12,0.2,0.5,0.3,3.5228e+44,6.8863,2.1123,4.0843e+43
12,0.2,0.5,0.5,3.7812e+44,7.1407,2.1498,4.2642e+43
12,0.2,0.5,0.8,4.1569e+44,7.5184,2.202,4.5037e+43
12,0.2,1,0.1,1.3752e+44,3.5707,1.533,2.5009e+43
12,0.2,1,0.3,1.5071e+44,3.7262,1.5694,2.6734e+43
12,0.2,1,0.5,1.644e+44,3.8966,1.605,2.8373e+43
12,0.2,1,0.8,1.8502e+44,4.1524,1.6541,3.0656e+43
12,0.2,3,0.1,3.3693e+43,1.5076,0.80103,2.8454e+42
12,0.2,3,0.3,3.8167e+43,1.5631,0.84548,4.1128e+42
12,0.2,3,0.5,4.3128e+43,1.6429,0.88813,5.4891e+42
12,0.2,3,0.8,5.1e+43,1.7786,0.94606,7.5612e+42
12,0.2,5,0.1,1.7288e+43,1.5395,0.48687,-4.6324e+41
12,0.2,5,0.3,1.9872e+43,1.5073,0.53345,-2.7395e+41
12,0.2,5,0.5,2.2797e+43,1.5013,0.57972,2.736e+41
12,0.2,5,0.8,2.7539e+43,1.532,0.64352,1.0894e+42
12,0.2,10,0.1,6.894e+42,3.2504,0.20057,-2.9152e+41
12,0.2,10,0.3,8.027e+42,2.5147,0.23183,-3.1056e+41
12,0.2,10,0.5,9.3446e+42,2.072,0.26835,-3.0464e+41
12,0.2,10,0.8,1.1543e+43,1.7625,0.32355,-2.5111e+41
15,0.2,0.5,0.1,2.4266e+44,6.7522,2.1141,2.8511e+43
15,0.2,0.5,0.3,2.6352e+44,6.9697,2.1492,3.0244e+43
15,0.2,0.5,0.5,2.8458e+44,7.2176,2.1867,3.1795e+43
15,0.2,0.5,0.8,3.156e+44,7.6011,2.2402,3.3862e+43
15,0.2,1,0.1,1.0057e+44,3.6135,1.5585,1.8264e+43
15,0.2,1,0.3,1.1136e+44,3.7575,1.5943,1.9759e+43
15,0.2,1,0.5,1.2292e+44,3.9303,1.6306,2.1195e+43
15,0.2,1,0.8,1.4065e+44,4.2,1.6816,2.3216e+43
15,0.2,3,0.1,2.4215e+43,1.5101,0.81614,2.2824e+42
15,0.2,3,0.3,2.8065e+43,1.5741,0.86488,3.3356e+42
15,0.2,3,0.5,3.2465e+43,1.671,0.91241,4.5081e+42
15,0.2,3,0.8,3.9571e+43,1.8351,0.97679,6.0386e+42
15,0.2,5,0.1,1.2347e+43,1.5291,0.49883,-3.5279e+41
15,0.2,5,0.3,1.4604e+43,1.4984,0.55202,-1.3126e+41
15,0.2,5,0.5,1.7236e+43,1.5022,0.6054,3.4336e+41
15,0.2,5,0.8,2.1573e+43,1.5546,0.67828,1.0984e+42
15,0.2,10,0.1,4.8818e+42,2.6753,0.20249,-1.9966e+41
15,0.2,10,0.3,5.8853e+42,2.1439,0.24232,-2.1734e+41
15,0.2,10,0.5,7.0854e+42,1.8425,0.28834,-2.1187e+41
15,0.2,10,0.8,9.1216e+42,1.6478,0.35552,-1.3001e+41
20,0.2,0.5,0.1,1.6189e+44,6.8597,2.1541,1.882e+43
20,0.2,0.5,0.3,1.7757e+44,7.0253,2.1834,2.028e+43
20,0.2,0.5,0.5,1.94e+44,7.2571,2.2197,2.1588e+43
20,0.2,0.5,0.8,2.1872e+44,7.6479,2.2743,2.3335e+43
20,0.2,1,0.1,6.6084e+43,3.6544,1.585,1.1987e+43
20,0.2,1,0.3,7.46e+43,3.7739,1.6185,1.3267e+43
20,0.2,1,0.5,8.4153e+43,3.9526,1.6556,1.4515e+43
20,0.2,1,0.8,9.9205e+43,4.2506,1.7095,1.6288e+43
20,0.2,3,0.1,1.5653e+43,1.5144,0.83442,1.5122e+42
20,0.2,3,0.3,1.8935e+43,1.5937,0.89045,2.3502e+42
20,0.2,3,0.5,2.283e+43,1.722,0.94606,3.326e+42
20,0.2,3,0.8,2.9248e+43,1.932,1.0203,4.8425e+42
20,0.2,5,0.1,7.9332e+42,1.5156,0.51495,-2.0751e+41
20,0.2,5,0.3,9.8952e+42,1.4902,0.57957,-1.4887e+40
20,0.2,5,0.5,1.2259e+43,1.5138,0.64463,3.9322e+41
20,0.2,5,0.8,1.623e+43,1.6016,0.73087,1.228e+42
20,0.2,10,0.1,3.1071e+42,2.2116,0.20891,-1.2337e+41
20,0.2,10,0.3,3.9927e+42,1.8749,0.26266,-1.3925e+41
20,0.2,10,0.5,5.0859e+42,1.6872,0.32308,-1.1764e+41
20,0.2,10,0.8,6.975e+42,1.576,0.40621,-2.4325e+40
22.5,0.2,0.5,0.1,1.3652e+44,6.8943,2.167,1.5807e+43
22.5,0.2,0.5,0.3,1.5037e+44,7.0295,2.1929,1.718e+43
22.5,0.2,0.5,0.5,1.6533e+44,7.2528,2.2284,1.8411e+43
22.5,0.2,0.5,0.8,1.8809e+44,7.6488,2.2833,2.0055e+43
22.5,0.2,1,0.1,5.5417e+43,3.6666,1.5939,1.0048e+43
22.5,0.2,1,0.3,6.321e+43,3.7729,1.6259,1.126e+43
22.5,0.2,1,0.5,7.2163e+43,3.9568,1.6634,1.245e+43
22.5,0.2,1,0.8,8.6391e+43,4.2725,1.7187,1.4146e+43
22.5,0.2,3,0.1,1.3057e+43,1.5165,0.84151,1.3152e+42
22.5,0.2,3,0.3,1.617e+43,1.6045,0.9013,2.0934e+42
22.5,0.2,3,0.5,1.9918e+43,1.7494,0.96091,3.0124e+42
22.5,0.2,3,0.8,2.6122e+43,1.9806,1.0396,4.4495e+42
22.5,0.2,5,0.1,6.6049e+42,1.5102,0.52164,-1.3973e+41
22.5,0.2,5,0.3,8.4776e+42,1.4887,0.59217,4.041e+40
22.5,0.2,5,0.5,1.0762e+43,1.5231,0.66284,4.3481e+41
22.5,0.2,5,0.8,1.4622e+43,1.6265,0.75477,1.2116e+42
22.5,0.2,10,0.1,2.5782e+42,2.0974,0.21243,-1.002e+41
22.5,0.2,10,0.3,3.4278e+42,1.8097,0.27298,-1.0559e+41
22.5,0.2,10,0.5,4.4884e+42,1.6499,0.33985,-8.2348e+40
22.5,0.2,10,0.8,6.3326e+42,1.5599,0.42916,7.3174e+39
25,0.2,0.5,0.1,1.1688e+44,6.9203,2.1769,1.35e+43
25,0.2,0.5,0.3,1.2944e+44,7.0232,2.1989,1.4805e+43
25,0.2,0.5,0.5,1.4323e+44,7.2385,2.2336,1.5975e+43
25,0.2,0.5,0.8,1.6446e+44,7.642,2.2889,1.7539e+43
25,0.2,1,0.1,4.7249e+43,3.675,1.6008,8.5662e+42
25,0.2,1,0.3,5.45e+43,3.7682,1.6312,9.7279e+42
25,0.2,1,0.5,6.3005e+43,3.9595,1.6692,1.0872e+43
25,0.2,1,0.8,7.6637e+43,4.295,1.726,1.251e+43
25,0.2,3,0.1,1.1091e+43,1.5183,0.84757,1.1551e+42
25,0.2,3,0.3,1.4076e+43,1.6159,0.91122,1.8878e+42
25,0.2,3,0.5,1.7713e+43,1.7776,0.97476,2.7637e+42
25,0.2,3,0.8,2.3755e+43,2.0282,1.0575,4.1405e+42
25,0.2,5,0.1,5.6021e+42,1.5054,0.52754,-1.4062e+41
25,0.2,5,0.3,7.4075e+42,1.4886,0.60408,7.5144e+40
25,0.2,5,0.5,9.631e+42,1.5339,0.68014,4.5881e+41
25,0.2,5,0.8,1.3407e+43,1.6511,0.77705,1.1993e+42
25,0.2,10,0.1,2.181e+42,2.0228,0.21582,-8.5059e+40
25,0.2,10,0.3,3.0031e+42,1.7652,0.28307,-8.3716e+40
25,0.2,10,0.5,4.0391e+42,1.6243,0.35585,-5.8838e+40
25,0.2,10,0.8,5.8493e+42,1.5493,0.45025,3.3928e+40
30,0.2,0.5,0.1,8.8857e+43,6.9535,2.1897,1.024e+43
30,0.2,0.5,0.3,9.9597e+43,6.9874,2.2036,1.1449e+43
30,0.2,0.5,0.5,1.118e+44,7.1911,2.2369,1.2534e+43
30,0.2,0.5,0.8,1.3087e+44,7.6173,2.2933,1.3983e+43
30,0.2,1,0.1,3.5712e+43,3.6828,1.6101,6.4807e+42
30,0.2,1,0.3,4.2257e+43,3.752,1.6373,7.5706e+42
30,0.2,1,0.5,5.0171e+43,3.9646,1.6766,8.6516e+42
30,0.2,1,0.8,6.3005e+43,4.3449,1.7369,1.0206e+43
30,0.2,3,0.1,8.345e+42,1.5204,0.8572,9.1316e+41
30,0.2,3,0.3,1.1163e+43,1.64,0.92885,1.5822e+42
30,0.2,3,0.5,1.4643e+43,1.835,0.99996,2.3979e+42
30,0.2,3,0.8,2.0466e+43,2.1178,1.0897,3.6905e+42
30,0.2,5,0.1,4.2083e+42,1.4976,0.53727,-7.9718e+40
30,0.2,5,0.3,5.9222e+42,1.4919,0.62605,1.1057e+41
30,0.2,5,0.5,8.0614e+42,1.5578,0.71203,4.7871e+41
30,0.2,5,0.8,1.172e+43,1.6969,0.81681,1.2398e+42
30,0.2,10,0.1,1.633e+42,1.9389,0.2218,-6.3641e+40
30,0.2,10,0.3,2.417e+42,1.7087,0.3022,-6.1634e+40
30,0.2,10,0.5,3.4186e+42,1.5916,0.38514,-3.2031e+40
30,0.2,10,0.8,5.1813e+42,1.5368,0.48691,6.4691e+40
35,0.2,0.5,0.1,7.0141e+43,6.9675,2.196,8.0873e+42
35,0.2,0.5,0.3,7.9683e+43,6.9298,2.2015,9.2317e+42
35,0.2,0.5,0.5,9.0883e+43,7.13,2.2338,1.0258e+43
35,0.2,0.5,0.8,1.0854e+44,7.5903,2.2921,1.1632e+43
35,0.2,1,0.1,2.8087e+43,3.6799,1.615,5.1085e+42
35,0.2,1,0.3,3.4192e+43,3.7307,1.6393,6.1509e+42
35,0.2,1,0.5,4.176e+43,3.9734,1.6805,7.19e+42
35,0.2,1,0.8,5.404e+43,4.4018,1.7446,8.6887e+42
35,0.2,3,0.1,6.553e+42,1.5197,0.86413,7.4126e+41
35,0.2,3,0.3,9.2705e+42,1.6657,0.94419,1.3687e+42
35,0.2,3,0.5,1.2652e+43,1.8916,1.0223,2.1452e+42
35,0.2,3,0.8,1.8327e+43,2.1974,1.1174,3.3831e+42
35,0.2,5,0.1,3.3045e+42,1.4916,0.54467,-5.8332e+40
35,0.2,5,0.3,4.9621e+42,1.4987,0.6459,1.2314e+41
35,0.2,5,0.5,7.0471e+42,1.5825,0.74046,4.8077e+41
35,0.2,5,0.8,1.0628e+43,1.7366,0.85058,1.235e+42
35,0.2,10,0.1,1.2811e+42,1.8984,0.22662,-4.9477e+40
35,0.2,10,0.3,2.0408e+42,1.6732,0.31978,-4.5557e+40
35,0.2,10,0.5,3.0201e+42,1.5718,0.41074,-1.9423e+40
35,0.2,10,0.8,4.7519e+42,1.5303,0.51692,7.956e+40
0.5,0.6,0.5,0.1,8.8176e+42,10.678,0.22969,-3.8661e+41
0.5,0.6,0.5,0.3,1.3966e+43,6.3862,0.24108,4.1938e+41
0.5,0.6,0.5,0.5,2.2133e+43,6.5607,0.39481,1.2892e+42
0.5,0.6,0.5,0.8,3.4946e+43,8.2016,0.61079,2.4384e+42
0.5,0.6,1,0.1,8.1599e+42,5.1212,0.31924,-8.8888e+41
0.5,0.6,1,0.3,1.0015e+43,12.976,0.20645,-3.0029e+41
0.5,0.6,1,0.5,1.6174e+43,5.349,0.29978,6.6025e+41
0.5,0.6,1,0.8,2.6306e+43,5.4703,0.49902,2.0532e+42
0.5,0.6,3,0.1,7.0443e+42,1.7279,0.5509,-3.4308e+41
0.5,0.6,3,0.3,7.3237e+42,3.7742,0.35036,-2.3383e+41
0.5,0.6,3,0.5,7.6534e+42,8.8784,0.2533,-5.6299e+41
0.5,0.6,3,0.8,1.277e+43,5.3107,0.29184,3.5893e+41
0.5,0.6,5,0.1,5.5639e+42,1.6724,0.64592,5.7224e+40
0.5,0.6,5,0.3,6.3244e+42,2.4276,0.44464,-3.3865e+40
0.5,0.6,5,0.5,6.7118e+42,4.8742,0.3222,-1.3636e+41
0.5,0.6,5,0.8,8.2123e+42,7.0392,0.27128,-2.7551e+41
0.5,0.6,10,0.1,2.9004e+42,1.8068,0.72231,1.2255e+41
0.5,0.6,10,0.3,3.7135e+42,2.0265,0.53007,-9.7565e+39
0.5,0.6,10,0.5,4.2409e+42,2.9957,0.40459,-1.6003e+41
0.5,0.6,10,0.8,4.791e+42,5.8294,0.3077,-3.5336e+41
1,0.6,0.5,0.1,2.8397e+43,4.2927,0.31422,-2.5897e+41
1,0.6,0.5,0.3,3.0455e+43,3.923,0.28446,1.5699e+41
1,0.6,0.5,0.5,3.2961e+43,3.0599,0.29247,7.2065e+41
1,0.6,0.5,0.8,4.3964e+43,3.0464,0.34263,1.8303e+42
1,0.6,1,0.1,2.4326e+43,3.9595,0.35993,-1.3831e+42
1,0.6,1,0.3,2.5896e+43,5.1908,0.29333,-7.4829e+41
1,0.6,1,0.5,2.714e+43,5.3111,0.2677,-6.1817e+41
1,0.6,1,0.8,3.3792e+43,3.5489,0.28848,4.1336e+41
1,0.6,3,0.1,1.7155e+43,1.8031,0.53804,-2.1673e+42
1,0.6,3,0.3,1.8583e+43,2.5845,0.42973,-2.935e+42
1,0.6,3,0.5,1.9485e+43,4.006,0.3502,-2.1312e+42
1,0.6,3,0.8,2.0453e+43,7.5696,0.27246,-1.1134e+42
1,0.6,5,0.1,1.3564e+43,1.5747,0.63319,-3.7003e+41
1,0.6,5,0.3,1.5152e+43,1.8217,0.52792,-8.819e+41
1,0.6,5,0.5,1.6022e+43,2.3501,0.44488,-1.1154e+42
1,0.6,5,0.8,1.6938e+43,3.9691,0.35062,-1.1221e+42
1,0.6,10,0.1,7.2234e+42,1.6689,0.71257,1.7386e+41
1,0.6,10,0.3,9.109e+42,1.7046,0.62001,-9.1781e+39
1,0.6,10,0.5,1.0336e+43,1.8635,0.54265,-2.1845e+41
1,0.6,10,0.8,1.1605e+43,2.3856,0.45055,-4.9975e+41
2,0.6,0.5,0.1,6.8029e+43,2.0226,0.54559,5.1169e+42
2,0.6,0.5,0.3,7.5625e+43,2.1022,0.56923,6.4164e+42
2,0.6,0.5,0.5,8.1142e+43,2.1589,0.58819,7.1715e+42
2,0.6,0.5,0.8,8.8042e+43,2.2468,0.61498,8.4601e+42
2,0.6,1,0.1,4.943e+43,1.9833,0.46711,1.4199e+42
2,0.6,1,0.3,5.5739e+43,1.8638,0.4824,2.5262e+42
2,0.6,1,0.5,6.0387e+43,1.8064,0.49705,3.6249e+42
2,0.6,1,0.8,6.6395e+43,1.7736,0.52199,4.8838e+42
2,0.6,3,0.1,2.553e+43,2.7124,0.43894,-3.0263e+42
2,0.6,3,0.3,2.9516e+43,3.264,0.39178,-2.335e+42
2,0.6,3,0.5,3.2273e+43,3.4882,0.3661,-2.1062e+42
2,0.6,3,0.8,3.5519e+43,3.3735,0.35013,-2.1502e+42
2,0.6,5,0.1,1.7601e+43,1.9571,0.51187,-2.4064e+42
2,0.6,5,0.3,2.0659e+43,2.5181,0.44649,-3.4507e+42
2,0.6,5,0.5,2.276e+43,3.1973,0.39851,-2.9323e+42
2,0.6,5,0.8,2.5158e+43,4.3018,0.34806,-2.5611e+42
2,0.6,10,0.1,9.5864e+42,1.6696,0.59103,-4.2993e+41
2,0.6,10,0.3,1.19e+43,1.8246,0.53537,-8.8081e+41
2,0.6,10,0.5,1.3351e+43,2.0771,0.48786,-1.3102e+42
2,0.6,10,0.8,1.4929e+43,2.6364,0.42949,-1.8719e+42
3,0.6,0.5,0.1,9.0997e+43,2.3149,0.76181,1.1043e+43
3,0.6,0.5,0.3,1.0508e+44,2.5635,0.81319,1.3384e+43
3,0.6,0.5,0.5,1.1529e+44,2.7315,0.84733,1.4679e+43
3,0.6,0.5,0.8,1.276e+44,2.9268,0.88619,1.656e+43
3,0.6,1,0.1,5.8722e+43,1.7137,0.59984,4.3638e+42
3,0.6,1,0.3,6.9284e+43,1.8088,0.65343,6.8414e+42
3,0.6,1,0.5,7.7342e+43,1.8958,0.69026,8.9176e+42
3,0.6,1,0.8,8.7784e+43,2.0211,0.73427,1.0859e+43
3,0.6,3,0.1,2.5094e+43,3.1743,0.39109,-1.7882e+42
3,0.6,3,0.3,3.0362e+43,2.7814,0.3904,-1.4647e+42
3,0.6,3,0.5,3.4379e+43,2.3636,0.40299,-1.3746e+42
3,0.6,3,0.8,3.9781e+43,1.9541,0.43039,-9.0681e+41
3,0.6,5,0.1,1.5939e+43,2.7659,0.42608,-2.457e+42
3,0.6,5,0.3,1.9507e+43,3.5295,0.38095,-2.1109e+42
3,0.6,5,0.5,2.219e+43,3.9939,0.35547,-1.9961e+42
3,0.6,5,0.8,2.5717e+43,4.0314,0.34033,-1.9666e+42
3,0.6,10,0.1,8.1672e+42,2.0033,0.4983,-7.8026e+41
3,0.6,10,0.3,1.0168e+43,2.3805,0.4518,-1.3353e+42
3,0.6,10,0.5,1.1662e+43,2.8722,0.41391,-1.8375e+42
3,0.6,10,0.8,1.3547e+43,3.737,0.37079,-2.0032e+42
5.5,0.6,0.5,0.1,9.9354e+43,2.9591,1.092,1.5809e+43
5.5,0.6,0.5,0.3,1.2268e+44,3.4763,1.1885,1.8956e+43
5.5,0.6,0.5,0.5,1.4058e+44,3.8446,1.2513,2.085e+43
5.5,0.6,0.5,0.8,1.6265e+44,4.2728,1.3192,2.3236e+43
5.5,0.6,1,0.1,5.4326e+43,1.837,0.81037,7.0938e+42
5.5,0.6,1,0.3,6.9184e+43,2.1296,0.91141,1.0925e+43
5.5,0.6,1,0.5,8.137e+43,2.3691,0.97862,1.3469e+43
5.5,0.6,1,0.8,9.7668e+43,2.6789,1.0537,1.6275e+43
5.5,0.6,3,0.1,1.8338e+43,2.4782,0.37587,-7.8532e+41
5.5,0.6,3,0.3,2.4127e+43,1.7844,0.44845,-4.3234e+41
5.5,0.6,3,0.5,2.9305e+43,1.6184,0.5104,2.4284e+41
5.5,0.6,3,0.8,3.6878e+43,1.604,0.58777,1.3281e+42
5.5,0.6,5,0.1,1.0583e+43,4.5288,0.32324,-9.0121e+41
5.5,0.6,5,0.3,1.4028e+43,3.9825,0.32447,-8.4943e+41
5.5,0.6,5,0.5,1.7177e+43,3.0383,0.34718,-7.3458e+41
5.5,0.6,5,0.8,2.1935e+43,2.1912,0.39541,-3.5729e+41
5.5,0.6,10,0.1,4.8445e+42,3.3194,0.37005,-6.8247e+41
