M,MNi,max_LC,skew,CV_LC,mad,
0.847,0.44,1.2483e+43,4.9796,1.7668,1.8823e+42
0.847,0.46,1.305e+43,4.9796,1.7668,1.9679e+42
0.847,0.48,1.3617e+43,4.9796,1.7668,2.0535e+42
0.847,0.5,1.4185e+43,4.9796,1.7668,2.139e+42
0.847,0.52,1.4752e+43,4.9796,1.7668,2.2246e+42
0.847,0.54,1.532e+43,4.9796,1.7668,2.3101e+42
0.847,0.56,1.5887e+43,4.9796,1.7668,2.3957e+42
0.847,0.58,1.6454e+43,4.9796,1.7668,2.4813e+42
0.847,0.6,1.7022e+43,4.9796,1.7668,2.5668e+42
0.847,0.62,1.7589e+43,4.9796,1.7668,2.6524e+42
0.847,0.64,1.8157e+43,4.9796,1.7668,2.7379e+42
0.847,0.66,1.8724e+43,4.9796,1.7668,2.8235e+42
0.847,0.68,1.9291e+43,4.9796,1.7668,2.9091e+42
0.847,0.7,1.9859e+43,4.9796,1.7668,2.9946e+42
0.847,0.72,2.0426e+43,4.9796,1.7668,3.0802e+42
0.847,0.74,2.0994e+43,4.9796,1.7668,3.1657e+42
0.847,0.76,2.1561e+43,4.9796,1.7668,3.2513e+42
0.847,0.78,2.2128e+43,4.9796,1.7668,3.3369e+42
0.847,0.8,2.2696e+43,4.9796,1.7668,3.4224e+42
0.847,0.82,2.3263e+43,4.9796,1.7668,3.508e+42
0.847,0.84,2.3831e+43,4.9796,1.7668,3.5935e+42
0.847,0.86,2.4398e+43,4.9796,1.7668,3.6791e+42
0.847,0.88,2.4965e+43,4.9796,1.7668,3.7647e+42
0.87,0.12,3.37e+42,4.9306,1.7592,5.113e+41
0.87,0.14,3.9317e+42,4.9306,1.7592,5.9652e+41
0.87,0.16,4.4933e+42,4.9306,1.7592,6.8174e+41
0.87,0.18,5.055e+42,4.9306,1.7592,7.6696e+41
0.87,0.2,5.6167e+42,4.9306,1.7592,8.5217e+41
0.87,0.22,6.1783e+42,4.9306,1.7592,9.3739e+41
0.87,0.24,6.74e+42,4.9306,1.7592,1.0226e+42
0.87,0.26,7.3017e+42,4.9306,1.7592,1.1078e+42
0.87,0.28,7.8633e+42,4.9306,1.7592,1.193e+42
0.87,0.3,8.425e+42,4.9306,1.7592,1.2783e+42
0.87,0.32,8.9867e+42,4.9306,1.7592,1.3635e+42
0.87,0.34,9.5483e+42,4.9306,1.7592,1.4487e+42
0.87,0.36,1.011e+43,4.9306,1.7592,1.5339e+42
0.87,0.38,1.0672e+43,4.9306,1.7592,1.6191e+42
0.87,0.4,1.1233e+43,4.9306,1.7592,1.7043e+42
0.87,0.42,1.1795e+43,4.9306,1.7592,1.7896e+42
0.87,0.44,1.2357e+43,4.9306,1.7592,1.8748e+42
0.87,0.46,1.2918e+43,4.9306,1.7592,1.96e+42
0.87,0.48,1.348e+43,4.9306,1.7592,2.0452e+42
0.87,0.5,1.4042e+43,4.9306,1.7592,2.1304e+42
0.87,0.52,1.4603e+43,4.9306,1.7592,2.2157e+42
0.87,0.54,1.5165e+43,4.9306,1.7592,2.3009e+42
0.87,0.56,1.5727e+43,4.9306,1.7592,2.3861e+42
0.87,0.58,1.6288e+43,4.9306,1.7592,2.4713e+42
0.87,0.6,1.685e+43,4.9306,1.7592,2.5565e+42
0.87,0.62,1.7412e+43,4.9306,1.7592,2.6417e+42
0.87,0.64,1.7973e+43,4.9306,1.7592,2.727e+42
0.87,0.66,1.8535e+43,4.9306,1.7592,2.8122e+42
0.87,0.68,1.9097e+43,4.9306,1.7592,2.8974e+42
0.87,0.7,1.9658e+43,4.9306,1.7592,2.9826e+42
0.87,0.72,2.022e+43,4.9306,1.7592,3.0678e+42
0.87,0.74,2.0782e+43,4.9306,1.7592,3.153e+42
0.87,0.76,2.1343e+43,4.9306,1.7592,3.2383e+42
0.87,0.78,2.1905e+43,4.9306,1.7592,3.3235e+42
0.87,0.8,2.2467e+43,4.9306,1.7592,3.4087e+42
0.87,0.82,2.3028e+43,4.9306,1.7592,3.4939e+42
0.87,0.84,2.359e+43,4.9306,1.7592,3.5791e+42
0.87,0.86,2.4152e+43,4.9306,1.7592,3.6644e+42
0.87,0.88,2.4713e+43,4.9306,1.7592,3.7496e+42
0.893,0.12,3.3357e+42,4.8831,1.7518,5.0926e+41
0.893,0.14,3.8917e+42,4.8831,1.7518,5.9414e+41
0.893,0.16,4.4476e+42,4.8831,1.7518,6.7901e+41
0.893,0.18,5.0036e+42,4.8831,1.7518,7.6389e+41
0.893,0.2,5.5595e+42,4.8831,1.7518,8.4877e+41
0.893,0.22,6.1155e+42,4.8831,1.7518,9.3364e+41
0.893,0.24,6.6715e+42,4.8831,1.7518,1.0185e+42
0.893,0.26,7.2274e+42,4.8831,1.7518,1.1034e+42
0.893,0.28,7.7834e+42,4.8831,1.7518,1.1883e+42
0.893,0.3,8.3393e+42,4.8831,1.7518,1.2732e+42
0.893,0.32,8.8953e+42,4.8831,1.7518,1.358e+42
0.893,0.34,9.4512e+42,4.8831,1.7518,1.4429e+42
0.893,0.36,1.0007e+43,4.8831,1.7518,1.5278e+42
0.893,0.38,1.0563e+43,4.8831,1.7518,1.6127e+42
0.893,0.4,1.1119e+43,4.8831,1.7518,1.6975e+42
0.893,0.42,1.1675e+43,4.8831,1.7518,1.7824e+42
0.893,0.44,1.2231e+43,4.8831,1.7518,1.8673e+42
0.893,0.46,1.2787e+43,4.8831,1.7518,1.9522e+42
0.893,0.48,1.3343e+43,4.8831,1.7518,2.037e+42
0.893,0.5,1.3899e+43,4.8831,1.7518,2.1219e+42
0.893,0.52,1.4455e+43,4.8831,1.7518,2.2068e+42
0.893,0.54,1.5011e+43,4.8831,1.7518,2.2917e+42
0.893,0.56,1.5567e+43,4.8831,1.7518,2.3765e+42
0.893,0.58,1.6123e+43,4.8831,1.7518,2.4614e+42
0.893,0.6,1.6679e+43,4.8831,1.7518,2.5463e+42
0.893,0.62,1.7235e+43,4.8831,1.7518,2.6312e+42
0.893,0.64,1.7791e+43,4.8831,1.7518,2.7161e+42
0.893,0.66,1.8346e+43,4.8831,1.7518,2.8009e+42
0.893,0.68,1.8902e+43,4.8831,1.7518,2.8858e+42
0.893,0.7,1.9458e+43,4.8831,1.7518,2.9707e+42
0.893,0.72,2.0014e+43,4.8831,1.7518,3.0556e+42
0.893,0.74,2.057e+43,4.8831,1.7518,3.1404e+42
0.893,0.76,2.1126e+43,4.8831,1.7518,3.2253e+42
0.893,0.78,2.1682e+43,4.8831,1.7518,3.3102e+42
0.893,0.8,2.2238e+43,4.8831,1.7518,3.3951e+42
0.893,0.82,2.2794e+43,4.8831,1.7518,3.4799e+42
0.893,0.84,2.335e+43,4.8831,1.7518,3.5648e+42
0.893,0.86,2.3906e+43,4.8831,1.7518,3.6497e+42
0.893,0.88,2.4462e+43,4.8831,1.7518,3.7346e+42
0.917,0.12,3.3001e+42,4.8352,1.7442,5.0714e+41
0.917,0.14,3.8501e+42,4.8352,1.7442,5.9167e+41
0.917,0.16,4.4002e+42,4.8352,1.7442,6.7619e+41
0.917,0.18,4.9502e+42,4.8352,1.7442,7.6071e+41
0.917,0.2,5.5002e+42,4.8352,1.7442,8.4524e+41
0.917,0.22,6.0502e+42,4.8352,1.7442,9.2976e+41
0.917,0.24,6.6003e+42,4.8352,1.7442,1.0143e+42
0.917,0.26,7.1503e+42,4.8352,1.7442,1.0988e+42
0.917,0.28,7.7003e+42,4.8352,1.7442,1.1833e+42
0.917,0.3,8.2503e+42,4.8352,1.7442,1.2679e+42
0.917,0.32,8.8003e+42,4.8352,1.7442,1.3524e+42
0.917,0.34,9.3504e+42,4.8352,1.7442,1.4369e+42
0.917,0.36,9.9004e+42,4.8352,1.7442,1.5214e+42
0.917,0.38,1.045e+43,4.8352,1.7442,1.606e+42
0.917,0.4,1.1e+43,4.8352,1.7442,1.6905e+42
0.917,0.42,1.155e+43,4.8352,1.7442,1.775e+42
0.917,0.44,1.21e+43,4.8352,1.7442,1.8595e+42
0.917,0.46,1.265e+43,4.8352,1.7442,1.944e+42
0.917,0.48,1.3201e+43,4.8352,1.7442,2.0286e+42
0.917,0.5,1.3751e+43,4.8352,1.7442,2.1131e+42
0.917,0.52,1.4301e+43,4.8352,1.7442,2.1976e+42
0.917,0.54,1.4851e+43,4.8352,1.7442,2.2821e+42
0.917,0.56,1.5401e+43,4.8352,1.7442,2.3667e+42
0.917,0.58,1.5951e+43,4.8352,1.7442,2.4512e+42
0.917,0.6,1.6501e+43,4.8352,1.7442,2.5357e+42
0.917,0.62,1.7051e+43,4.8352,1.7442,2.6202e+42
0.917,0.64,1.7601e+43,4.8352,1.7442,2.7048e+42
0.917,0.66,1.8151e+43,4.8352,1.7442,2.7893e+42
0.917,0.68,1.8701e+43,4.8352,1.7442,2.8738e+42
0.917,0.7,1.9251e+43,4.8352,1.7442,2.9583e+42
0.917,0.72,1.9801e+43,4.8352,1.7442,3.0429e+42
0.917,0.74,2.0351e+43,4.8352,1.7442,3.1274e+42
0.917,0.76,2.0901e+43,4.8352,1.7442,3.2119e+42
0.917,0.78,2.1451e+43,4.8352,1.7442,3.2964e+42
0.917,0.8,2.2001e+43,4.8352,1.7442,3.3809e+42
0.917,0.82,2.2551e+43,4.8352,1.7442,3.4655e+42
0.917,0.84,2.3101e+43,4.8352,1.7442,3.55e+42
0.917,0.86,2.3651e+43,4.8352,1.7442,3.6345e+42
0.917,0.88,2.4201e+43,4.8352,1.7442,3.719e+42
0.94,0.12,3.2662e+42,4.7908,1.7372,5.0513e+41
0.94,0.14,3.8106e+42,4.7908,1.7372,5.8932e+41
0.94,0.16,4.355e+42,4.7908,1.7372,6.735e+41
0.94,0.18,4.8993e+42,4.7908,1.7372,7.5769e+41
0.94,0.2,5.4437e+42,4.7908,1.7372,8.4188e+41
0.94,0.22,5.9881e+42,4.7908,1.7372,9.2607e+41
0.94,0.24,6.5324e+42,4.7908,1.7372,1.0103e+42
0.94,0.26,7.0768e+42,4.7908,1.7372,1.0944e+42
0.94,0.28,7.6212e+42,4.7908,1.7372,1.1786e+42
0.94,0.3,8.1656e+42,4.7908,1.7372,1.2628e+42
0.94,0.32,8.7099e+42,4.7908,1.7372,1.347e+42
0.94,0.34,9.2543e+42,4.7908,1.7372,1.4312e+42
0.94,0.36,9.7987e+42,4.7908,1.7372,1.5154e+42
0.94,0.38,1.0343e+43,4.7908,1.7372,1.5996e+42
0.94,0.4,1.0887e+43,4.7908,1.7372,1.6838e+42
0.94,0.42,1.1432e+43,4.7908,1.7372,1.7679e+42
0.94,0.44,1.1976e+43,4.7908,1.7372,1.8521e+42
0.94,0.46,1.2521e+43,4.7908,1.7372,1.9363e+42
0.94,0.48,1.3065e+43,4.7908,1.7372,2.0205e+42
0.94,0.5,1.3609e+43,4.7908,1.7372,2.1047e+42
0.94,0.52,1.4154e+43,4.7908,1.7372,2.1889e+42
0.94,0.54,1.4698e+43,4.7908,1.7372,2.2731e+42
0.94,0.56,1.5242e+43,4.7908,1.7372,2.3573e+42
0.94,0.58,1.5787e+43,4.7908,1.7372,2.4415e+42
0.94,0.6,1.6331e+43,4.7908,1.7372,2.5256e+42
0.94,0.62,1.6875e+43,4.7908,1.7372,2.6098e+42
0.94,0.64,1.742e+43,4.7908,1.7372,2.694e+42
0.94,0.66,1.7964e+43,4.7908,1.7372,2.7782e+42
0.94,0.68,1.8509e+43,4.7908,1.7372,2.8624e+42
0.94,0.7,1.9053e+43,4.7908,1.7372,2.9466e+42
0.94,0.72,1.9597e+43,4.7908,1.7372,3.0308e+42
0.94,0.74,2.0142e+43,4.7908,1.7372,3.115e+42
0.94,0.76,2.0686e+43,4.7908,1.7372,3.1991e+42
0.94,0.78,2.123e+43,4.7908,1.7372,3.2833e+42
0.94,0.8,2.1775e+43,4.7908,1.7372,3.3675e+42
0.94,0.82,2.2319e+43,4.7908,1.7372,3.4517e+42
0.94,0.84,2.2864e+43,4.7908,1.7372,3.5359e+42
0.94,0.86,2.3408e+43,4.7908,1.7372,3.6201e+42
0.94,0.88,2.3952e+43,4.7908,1.7372,3.7043e+42
0.963,0.12,3.2345e+42,4.7476,1.7303,5.0313e+41
0.963,0.14,3.7736e+42,4.7476,1.7303,5.8698e+41
0.963,0.16,4.3126e+42,4.7476,1.7303,6.7084e+41
0.963,0.18,4.8517e+42,4.7476,1.7303,7.5469e+41
0.963,0.2,5.3908e+42,4.7476,1.7303,8.3855e+41
0.963,0.22,5.9299e+42,4.7476,1.7303,9.224e+41
0.963,0.24,6.469e+42,4.7476,1.7303,1.0063e+42
0.963,0.26,7.008e+42,4.7476,1.7303,1.0901e+42
0.963,0.28,7.5471e+42,4.7476,1.7303,1.174e+42
0.963,0.3,8.0862e+42,4.7476,1.7303,1.2578e+42
0.963,0.32,8.6253e+42,4.7476,1.7303,1.3417e+42
0.963,0.34,9.1644e+42,4.7476,1.7303,1.4255e+42
0.963,0.36,9.7034e+42,4.7476,1.7303,1.5094e+42
0.963,0.38,1.0243e+43,4.7476,1.7303,1.5932e+42
0.963,0.4,1.0782e+43,4.7476,1.7303,1.6771e+42
0.963,0.42,1.1321e+43,4.7476,1.7303,1.761e+42
0.963,0.44,1.186e+43,4.7476,1.7303,1.8448e+42
0.963,0.46,1.2399e+43,4.7476,1.7303,1.9287e+42
0.963,0.48,1.2938e+43,4.7476,1.7303,2.0125e+42
0.963,0.5,1.3477e+43,4.7476,1.7303,2.0964e+42
0.963,0.52,1.4016e+43,4.7476,1.7303,2.1802e+42
0.963,0.54,1.4555e+43,4.7476,1.7303,2.2641e+42
0.963,0.56,1.5094e+43,4.7476,1.7303,2.3479e+42
0.963,0.58,1.5633e+43,4.7476,1.7303,2.4318e+42
0.963,0.6,1.6172e+43,4.7476,1.7303,2.5156e+42
0.963,0.62,1.6711e+43,4.7476,1.7303,2.5995e+42
0.963,0.64,1.7251e+43,4.7476,1.7303,2.6834e+42
0.963,0.66,1.779e+43,4.7476,1.7303,2.7672e+42
0.963,0.68,1.8329e+43,4.7476,1.7303,2.8511e+42
0.963,0.7,1.8868e+43,4.7476,1.7303,2.9349e+42
0.963,0.72,1.9407e+43,4.7476,1.7303,3.0188e+42
0.963,0.74,1.9946e+43,4.7476,1.7303,3.1026e+42
0.963,0.76,2.0485e+43,4.7476,1.7303,3.1865e+42
0.963,0.78,2.1024e+43,4.7476,1.7303,3.2703e+42
0.963,0.8,2.1563e+43,4.7476,1.7303,3.3542e+42
0.963,0.82,2.2102e+43,4.7476,1.7303,3.438e+42
0.963,0.84,2.2641e+43,4.7476,1.7303,3.5219e+42
0.963,0.86,2.318e+43,4.7476,1.7303,3.6058e+42
0.963,0.88,2.372e+43,4.7476,1.7303,3.6896e+42
0.987,0.12,3.2035e+42,4.704,1.7233,5.0106e+41
0.987,0.14,3.7374e+42,4.704,1.7233,5.8457e+41
0.987,0.16,4.2713e+42,4.704,1.7233,6.6808e+41
0.987,0.18,4.8052e+42,4.704,1.7233,7.5159e+41
0.987,0.2,5.3391e+42,4.704,1.7233,8.351e+41
0.987,0.22,5.873e+42,4.704,1.7233,9.1861e+41
0.987,0.24,6.4069e+42,4.704,1.7233,1.0021e+42
0.987,0.26,6.9408e+42,4.704,1.7233,1.0856e+42
0.987,0.28,7.4748e+42,4.704,1.7233,1.1691e+42
0.987,0.3,8.0087e+42,4.704,1.7233,1.2527e+42
0.987,0.32,8.5426e+42,4.704,1.7233,1.3362e+42
0.987,0.34,9.0765e+42,4.704,1.7233,1.4197e+42
0.987,0.36,9.6104e+42,4.704,1.7233,1.5032e+42
0.987,0.38,1.0144e+43,4.704,1.7233,1.5867e+42
0.987,0.4,1.0678e+43,4.704,1.7233,1.6702e+42
0.987,0.42,1.1212e+43,4.704,1.7233,1.7537e+42
0.987,0.44,1.1746e+43,4.704,1.7233,1.8372e+42
0.987,0.46,1.228e+43,4.704,1.7233,1.9207e+42
0.987,0.48,1.2814e+43,4.704,1.7233,2.0042e+42
0.987,0.5,1.3348e+43,4.704,1.7233,2.0878e+42
0.987,0.52,1.3882e+43,4.704,1.7233,2.1713e+42
0.987,0.54,1.4416e+43,4.704,1.7233,2.2548e+42
0.987,0.56,1.495e+43,4.704,1.7233,2.3383e+42
0.987,0.58,1.5483e+43,4.704,1.7233,2.4218e+42
0.987,0.6,1.6017e+43,4.704,1.7233,2.5053e+42
0.987,0.62,1.6551e+43,4.704,1.7233,2.5888e+42
0.987,0.64,1.7085e+43,4.704,1.7233,2.6723e+42
0.987,0.66,1.7619e+43,4.704,1.7233,2.7558e+42
0.987,0.68,1.8153e+43,4.704,1.7233,2.8393e+42
0.987,0.7,1.8687e+43,4.704,1.7233,2.9229e+42
0.987,0.72,1.9221e+43,4.704,1.7233,3.0064e+42
0.987,0.74,1.9755e+43,4.704,1.7233,3.0899e+42
0.987,0.76,2.0289e+43,4.704,1.7233,3.1734e+42
0.987,0.78,2.0823e+43,4.704,1.7233,3.2569e+42
0.987,0.8,2.1356e+43,4.704,1.7233,3.3404e+42
0.987,0.82,2.189e+43,4.704,1.7233,3.4239e+42
0.987,0.84,2.2424e+43,4.704,1.7233,3.5074e+42
0.987,0.86,2.2958e+43,4.704,1.7233,3.5909e+42
0.987,0.88,2.3492e+43,4.704,1.7233,3.6744e+42
1.01,0.12,3.1739e+42,4.6634,1.7167,4.9909e+41
1.01,0.14,3.7028e+42,4.6634,1.7167,5.8228e+41
1.01,0.16,4.2318e+42,4.6634,1.7167,6.6546e+41
1.01,0.18,4.7608e+42,4.6634,1.7167,7.4864e+41
1.01,0.2,5.2898e+42,4.6634,1.7167,8.3182e+41
1.01,0.22,5.8187e+42,4.6634,1.7167,9.1501e+41
1.01,0.24,6.3477e+42,4.6634,1.7167,9.9819e+41
1.01,0.26,6.8767e+42,4.6634,1.7167,1.0814e+42
1.01,0.28,7.4057e+42,4.6634,1.7167,1.1646e+42
1.01,0.3,7.9347e+42,4.6634,1.7167,1.2477e+42
1.01,0.32,8.4636e+42,4.6634,1.7167,1.3309e+42
1.01,0.34,8.9926e+42,4.6634,1.7167,1.4141e+42
1.01,0.36,9.5216e+42,4.6634,1.7167,1.4973e+42
1.01,0.38,1.0051e+43,4.6634,1.7167,1.5805e+42
1.01,0.4,1.058e+43,4.6634,1.7167,1.6636e+42
1.01,0.42,1.1109e+43,4.6634,1.7167,1.7468e+42
1.01,0.44,1.1637e+43,4.6634,1.7167,1.83e+42
1.01,0.46,1.2166e+43,4.6634,1.7167,1.9132e+42
1.01,0.48,1.2695e+43,4.6634,1.7167,1.9964e+42
1.01,0.5,1.3224e+43,4.6634,1.7167,2.0796e+42
1.01,0.52,1.3753e+43,4.6634,1.7167,2.1627e+42
1.01,0.54,1.4282e+43,4.6634,1.7167,2.2459e+42
1.01,0.56,1.4811e+43,4.6634,1.7167,2.3291e+42
1.01,0.58,1.534e+43,4.6634,1.7167,2.4123e+42
1.01,0.6,1.5869e+43,4.6634,1.7167,2.4955e+42
1.01,0.62,1.6398e+43,4.6634,1.7167,2.5787e+42
1.01,0.64,1.6927e+43,4.6634,1.7167,2.6618e+42
1.01,0.66,1.7456e+43,4.6634,1.7167,2.745e+42
1.01,0.68,1.7985e+43,4.6634,1.7167,2.8282e+42
1.01,0.7,1.8514e+43,4.6634,1.7167,2.9114e+42
1.01,0.72,1.9043e+43,4.6634,1.7167,2.9946e+42
1.01,0.74,1.9572e+43,4.6634,1.7167,3.0777e+42
1.01,0.76,2.0101e+43,4.6634,1.7167,3.1609e+42
1.01,0.78,2.063e+43,4.6634,1.7167,3.2441e+42
1.01,0.8,2.1159e+43,4.6634,1.7167,3.3273e+42
1.01,0.82,2.1688e+43,4.6634,1.7167,3.4105e+42
1.01,0.84,2.2217e+43,4.6634,1.7167,3.4937e+42
1.01,0.86,2.2746e+43,4.6634,1.7167,3.5768e+42
1.01,0.88,2.3275e+43,4.6634,1.7167,3.66e+42
1.033,0.12,3.1444e+42,4.624,1.7103,4.9714e+41
1.033,0.14,3.6685e+42,4.624,1.7103,5.8e+41
1.033,0.16,4.1925e+42,4.624,1.7103,6.6286e+41
1.033,0.18,4.7166e+42,4.624,1.7103,7.4572e+41
1.033,0.2,5.2407e+42,4.624,1.7103,8.2857e+41
1.033,0.22,5.7648e+42,4.624,1.7103,9.1143e+41
1.033,0.24,6.2888e+42,4.624,1.7103,9.9429e+41
1.033,0.26,6.8129e+42,4.624,1.7103,1.0771e+42
1.033,0.28,7.337e+42,4.624,1.7103,1.16e+42
1.033,0.3,7.861e+42,4.624,1.7103,1.2429e+42
1.033,0.32,8.3851e+42,4.624,1.7103,1.3257e+42
1.033,0.34,8.9092e+42,4.624,1.7103,1.4086e+42
1.033,0.36,9.4332e+42,4.624,1.7103,1.4914e+42
1.033,0.38,9.9573e+42,4.624,1.7103,1.5743e+42
1.033,0.4,1.0481e+43,4.624,1.7103,1.6571e+42
1.033,0.42,1.1005e+43,4.624,1.7103,1.74e+42
1.033,0.44,1.153e+43,4.624,1.7103,1.8229e+42
1.033,0.46,1.2054e+43,4.624,1.7103,1.9057e+42
1.033,0.48,1.2578e+43,4.624,1.7103,1.9886e+42
1.033,0.5,1.3102e+43,4.624,1.7103,2.0714e+42
1.033,0.52,1.3626e+43,4.624,1.7103,2.1543e+42
1.033,0.54,1.415e+43,4.624,1.7103,2.2372e+42
1.033,0.56,1.4674e+43,4.624,1.7103,2.32e+42
1.033,0.58,1.5198e+43,4.624,1.7103,2.4029e+42
1.033,0.6,1.5722e+43,4.624,1.7103,2.4857e+42
1.033,0.62,1.6246e+43,4.624,1.7103,2.5686e+42
1.033,0.64,1.677e+43,4.624,1.7103,2.6514e+42
1.033,0.66,1.7294e+43,4.624,1.7103,2.7343e+42
1.033,0.68,1.7818e+43,4.624,1.7103,2.8172e+42
1.033,0.7,1.8342e+43,4.624,1.7103,2.9e+42
1.033,0.72,1.8866e+43,4.624,1.7103,2.9829e+42
1.033,0.74,1.9391e+43,4.624,1.7103,3.0657e+42
1.033,0.76,1.9915e+43,4.624,1.7103,3.1486e+42
1.033,0.78,2.0439e+43,4.624,1.7103,3.2314e+42
1.033,0.8,2.0963e+43,4.624,1.7103,3.3143e+42
1.033,0.82,2.1487e+43,4.624,1.7103,3.3972e+42
1.033,0.84,2.2011e+43,4.624,1.7103,3.48e+42
1.033,0.86,2.2535e+43,4.624,1.7103,3.5629e+42
1.033,0.88,2.3059e+43,4.624,1.7103,3.6457e+42
1.057,0.12,3.1139e+42,4.584,1.7038,4.9513e+41
1.057,0.14,3.6329e+42,4.584,1.7038,5.7765e+41
1.057,0.16,4.1518e+42,4.584,1.7038,6.6017e+41
1.057,0.18,4.6708e+42,4.584,1.7038,7.4269e+41
1.057,0.2,5.1898e+42,4.584,1.7038,8.2521e+41
1.057,0.22,5.7088e+42,4.584,1.7038,9.0773e+41
1.057,0.24,6.2278e+42,4.584,1.7038,9.9025e+41
1.057,0.26,6.7467e+42,4.584,1.7038,1.0728e+42
1.057,0.28,7.2657e+42,4.584,1.7038,1.1553e+42
1.057,0.3,7.7847e+42,4.584,1.7038,1.2378e+42
1.057,0.32,8.3037e+42,4.584,1.7038,1.3203e+42
1.057,0.34,8.8226e+42,4.584,1.7038,1.4029e+42
1.057,0.36,9.3416e+42,4.584,1.7038,1.4854e+42
1.057,0.38,9.8606e+42,4.584,1.7038,1.5679e+42
1.057,0.4,1.038e+43,4.584,1.7038,1.6504e+42
1.057,0.42,1.0899e+43,4.584,1.7038,1.7329e+42
1.057,0.44,1.1418e+43,4.584,1.7038,1.8155e+42
1.057,0.46,1.1937e+43,4.584,1.7038,1.898e+42
1.057,0.48,1.2456e+43,4.584,1.7038,1.9805e+42
1.057,0.5,1.2974e+43,4.584,1.7038,2.063e+42
1.057,0.52,1.3493e+43,4.584,1.7038,2.1456e+42
1.057,0.54,1.4012e+43,4.584,1.7038,2.2281e+42
1.057,0.56,1.4531e+43,4.584,1.7038,2.3106e+42
1.057,0.58,1.505e+43,4.584,1.7038,2.3931e+42
1.057,0.6,1.5569e+43,4.584,1.7038,2.4756e+42
1.057,0.62,1.6088e+43,4.584,1.7038,2.5582e+42
1.057,0.64,1.6607e+43,4.584,1.7038,2.6407e+42
